"","cellSource","probe","age","patient","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ACTA2","ACVR1","ADGRE1","Aim2","ANGPT1","ANPEP","Bcl2","Bcl6","BMP5","BMP7","Ccr1","ccr2","ccr3","ccr4","ccr5","ccr6","Ccr7","CD14","CD24A","cd28","CD36","cd3e","CD3E","cd4","CD4","cd40","Cd44","CD44","CD74","cd80","CD80","CD83","cd86","CD86","cd8a","CD8A","Ceacam1","CLEC7A","COL11A1","COL1A1","COL1A2","CSF1","CSF1R","CSF2RA","CSF2RB","ctla4","Cxcl10","CXCL13","Cxcr3","Cxcr4","DES","EGFR","FAP","FCGR1","FGFR1","FGFR3","FGR","FLT4","foxp3","Fyn","gapdh","gata4","GCG","GFAP","GHRL","GM13889","gsk3a","gsk3b","H2.AA","H2.DMA","HIF1A","Hprt","IAPP","icam1","ICAM1","ICAM2","Icos","ICOSL","Ifi44","Ifi44l","Ifit1","Ifit3","ifng","IFNG","Ifngr1","IGF1","IGF2","IL.21","il10","il12b","Il12rb","il17A","Il18r1","IL1A","IL1B","il1r2","il2","il25","Il27","Il27r","il2ra","il3","IL34","il4","il4ra","il5","il5ra","il6","il7","il7r","INS1","INS2","Irf1","Irf2","Irf4","Irf7","Isg15","ITGAX","ITGB1","Jak1","Jak2","KDR","KLF5","LCK","LEPR","Ly6e","LY75","Map2k6","Mapk8","MMP1A","MMP2","MMP3","MMP9","Mx1","NFATC1","nfkb1","NLRP3","Nur77","Oas1b","Oas2","Oasl1","Pd1","PDGFA","PDGFB","PDGFRB","Pdl.1","PDPN","PECAM1","ppara","pparg","ppargc1a","PPY","pten","PTGS2","PTK2","Rsad2","RSPO1","SELE","SFRP1","Socs3","SPP1","SST","Stat1","Stat3","Stat4","Stat5","Tbx21","TEK","TGFB1","Tgfbr2","TIMP1","TIMP2","TLR3","TLR4","TLR7","TLR9","TNC","tnf","Tnfaip3","tnfrsf1a","tnfrsf1b","TNFSF11","Traf2","Vav1","VCAM1","VEGFA","VEGFB","WNT2B","WNT4","Zap70","ZAP70","Zeb2"
"83","tissue","none","islets","84","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_84_IS_doublet_none_G12",2,0,9.7545362449005,0,0,0,0,6.3450540378464,0,0,0,0,8.7956969216195,0,0,0,6.7239541025982,0,7.0799000112546,8.9424314195248,0,0,0,0,0,0,7.262962488393,3.1802853526456,3.653288245867,2.6650312147508,0,0,0,0,0,0.246001946315101,0.934432127508,0,0,0,0,0,10.403194581532,6.7761152117236,7.7490977644921,6.6180575724255,0,0,7.5281033350403,0,0,8.2340897128721,8.9353230331806,0,0,7.7934867529644,7.0107514983641,0,0,0,7.0246043773404,14.3049618694728,0,8.4705082593344,0,7.0348909238923,0,11.4119616901477,10.912117589945,9.4179839645686,7.9477114574488,9.8075032494821,10.8595279092789,15.3399339250247,5.6857318104821,5.1627814285946,0,0,0,8.1247323939988,0,7.0986022273086,7.9037774857024,0,0,8.3054219049066,0.504869929055399,0,0,0,0,0,0,0,0,0,0,0,4.234515261106,0,0,0,0,0,0,7.4091781150814,0,0,0,0,0,13.3430412452846,21.5,13.6444867383436,10.2152787349595,0,7.9770359184522,8.3751827892398,0,10.2402170260939,11.5787984860443,9.1530148762092,0,9.377344854659,0,0,13.5622185097489,7.7496901238421,0,0,0,0,0,0,0,6.9350782684957,10.3686174520899,0,6.6711795377804,7.5031304133188,9.599335216813,0,0,9.0490373500094,6.3742700455278,0,11.7900442584886,0,2.1764376952425,0,0,0,0.904258383417702,12.0180197450798,6.6646997572519,10.6572235811381,7.9385989364339,0,1.3817244382849,0,2.4868097819233,6.9094431571082,16.3278656836793,13.0401137792223,12.1460841636128,0,6.7085472646165,0,0,0,0,3.2360751023325,7.0117752376171,7.8193789381372,0,5.9342681994892,0,5.9029027301821,4.7548328312236,7.2616471198205,10.3335066271827,0,0,9.0947403662704,8.0096990231309,0,13.1074159397993,7.9416081300316,0,10.6152454662052,0,0,0
"94","tissue","none","islets","94","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_94_IS_doublet_none_H10",2,0,6.7959403214576,0,0,0,6.6503683984929,3.2280397318769,7.5901312817615,0,0,0,8.2240572617403,0,0,0,8.9022183537185,0,8.7736468936499,7.4245500814439,0,1.2018422415245,0,0,0,0,7.4603245003328,0.428893039612799,0,7.8621332089752,0,0,6.2669864878172,0,0,1.8546980237283,2.6041313741656,0,0,0,2.7544813579321,0,9.7545145418515,7.8351001993648,8.1986346284989,2.7464129720361,0,8.233998133892,9.2396650892008,0,0,7.9317342572652,6.8639995386323,0,0,7.657094424158,6.0664330392414,0,0.4084846091719,0,1.2518387182966,15.0090838124183,0,12.8940384708237,0,7.9098896386644,0,11.1749159603979,10.3741684153717,1.1005002161746,7.7735771394301,9.29904907784,9.9518339603303,14.5459055360086,2.8051627812895,3.3614136273924,0,0,0,9.4863515874372,0,8.9333833885832,10.9887522456893,0,0,9.3304601466809,0,4.2234385199207,0,0,0,0,0,0,0,4.0353235403407,0,0,5.0831574651475,0,0,0,0,0,0,0,0,0,0,0,0,12.2326103598007,21.5,10.3386061526472,12.1253599513488,0,9.9058563952342,7.9602584436812,5.6093348653128,9.9970016195972,12.5488121327392,10.4585871749744,0,9.700742003753,0,1.4584308811485,13.5523650558639,0,0,0,0,0,0,3.2888942893256,7.198138957723,0,10.4261610822995,0,0,7.9230016609801,8.7368261257245,0,0,7.9584327756579,0,0,13.9748260775715,0,2.9536736941456,0,0,0,5.5550278503039,11.452989275951,7.8402539884947,8.4729346193656,0,0,0,0,5.1270481800214,2.4652655692744,11.0718854416264,14.5794143477745,12.3690417378668,0,6.1463059064443,0,0,0,0,5.7712584727244,6.7768493736693,6.1189631741951,0,4.4149511899369,0,8.4600560295978,5.1124916727183,0,11.6018576510399,8.9822436837042,0,8.691173350156,7.9500793638903,1.4548265816609,13.1424881094355,7.6320089649943,0,9.858926928427,0,0,0
"80","tissue","none","islets","81","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_81_IS_doublet_none_G9",6,0,8.1305466053255,0,0,0,11.4651797228685,8.0113639751366,7.4184603014198,0,0,0,8.3604422269448,0,0,0,8.6329069226043,0,7.9260780279808,14.3907421444942,0,9.1430055787032,0,0,0,0,3.4784349007121,5.078075045774,4.4149753018499,12.5375870281875,0,0,6.2731884033737,0,0,3.2303203675355,3.852984828658,3.5751621303934,0,0,1.0455540103043,0,8.1909051177055,0,6.4526887652226,0,0,14.6669449499959,9.06452623609,0,0,0,0,0,0,10.5625549771623,7.3250806433297,0,0,0,8.2526559283584,14.9213535165121,0,20.574664020779,0,0,0,11.3645087393958,11.0529808988029,11.2562313393776,8.6528263655483,10.8357170212645,9.895252040684,13.1684922619475,0,0,0,0,0,9.5240202019227,0,8.1945831691086,10.4921610714824,0,0,7.7415172014032,2.0432606398075,8.0576069796807,0,0,0,0,0,0,0,3.258267770805,0,0,3.283265285651,0,0,0,0,0,0,8.2978672657195,0,0,0,0,0,6.8468826861333,14.9654071751605,12.0137502913064,11.5520280382356,0,10.7833225202847,8.8240094774934,0,11.1776261511791,10.9862757337157,7.6692187829264,0,7.7622670938756,0,2.6846922188931,14.3724568853711,6.9427717344314,8.5365698423607,0,0,0,0,0,0,8.3314490288665,7.5689913035162,0,0,7.6621394421295,0,0,0,5.8946326317879,0,1.1363348878229,10.9828826177483,0,0,0,0,0,16.7755546026812,11.60813642455,6.171597561035,9.4693016907029,9.2239483097894,0,1.5356011011213,0,4.7593955069367,9.2247223605515,19.7652246702338,12.9963297827568,10.6513231579613,0,7.0007300193126,0,0,0,0,0,6.5222944801502,4.0969490554709,0,0,0,8.5865209553119,2.5375493922055,0,10.8454759357755,7.0383653161555,0,10.0978020128751,6.215226836582,0,13.6573623799878,7.0844586805567,0,8.9686719327574,0,0,0
"38","tissue","none","islets","43","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_43_IS_doublet_none_D7",6,0,5.878035533306,0,0,0,10.0131151685518,6.0599392216389,8.4656045950547,0,0,0,8.7075378531723,0,0,0,7.3773946733495,0,7.8819376320008,13.244952753177,0,7.7751441307416,0,0,0,0,0.0365856307628007,2.9378624603975,0.992085545426399,11.0220026344745,0,0,8.0341932668757,0,0,2.760581671759,2.2292775404684,0,0,0,0,0,9.7806034372409,4.5641240945197,0,7.4722346985908,0,7.0545265952629,8.6401486428867,0,0,1.8535648775933,0,7.0611468454384,0,8.8745012894852,7.4260060226716,0,0,0,7.0293488962741,14.5133028624782,0,21.5,0,5.5337187858572,0,11.5946143820211,11.0020246416649,11.3314039277042,11.0462881762571,9.6902459736315,11.0314304562154,12.3980809613659,4.0509663722531,4.920448919009,0,0,0,9.5602379899161,0,12.556793428605,11.7349488310966,0,0,9.7311758182077,0,4.7829981760988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4817662947274,12.9938162578386,11.3843751033562,0,11.581616661583,12.1426767165157,5.19272446862,12.4475424271256,10.7906245566219,10.1165276824747,0,0,0,0,14.7602562244425,8.1215466012332,9.3908372232329,0,0,0,0,0,6.9542869196932,7.5919951984685,11.1337903910462,0,0,8.8528971414109,8.0376005165268,0,0,8.1564652633981,7.5850565194939,0,12.5772863838539,0,0,0,0,8.0020352090427,2.9742101983158,11.6271044566362,5.5530182410136,9.7694377142369,6.7416628792834,0,0,7.582220732445,6.7529954029289,0,20.3582521760976,13.991243879134,11.8207433684402,0,5.5044218652745,0,0,0,7.9454023667455,2.0118430153681,9.8351751852196,9.2109563606819,0,0,0,7.6962595095818,0,0,6.8586756731502,0,1.4404301292909,9.4578254323541,0,0,12.7893473508351,5.8212429723411,0,9.7115373474866,0,0,0
"19","tissue","none","islets","26","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_26_IS_doublet_none_C2",1,0,0,0,0,9.4333789608305,9.1472091997962,6.4702373940793,8.0813152554483,0,7.3584528353112,0,10.6837197699184,0,0,0,9.1158991346445,0,10.909682025666,13.9846887938759,0,0,0,0,0,0,0,2.3627784971975,0,7.3483916400728,0,0,0,0,0,3.2682175705594,3.1549134755952,0,0,0,0,0,10.4288080107066,10.9473936487999,7.0338131940491,0,0,7.6272035007802,9.5802618489711,0,0,3.4909294517579,0,0,0,11.1166397652996,12.2347454684338,0,7.7108641613394,0,0,14.9386917564027,0,0,1.9282574967203,8.0496994828107,7.9540762964918,11.0089052400499,11.1395816967779,7.4246952149193,8.1884180579438,9.0204934535876,8.5192145054651,0,8.1914125275926,7.6424445617516,0,0,0,9.4718517448194,0,0,10.5354337260968,0,0,10.7787163117391,10.9152663703109,4.0658844389792,0,0,0,0,0,10.2226442058795,0,0,0,0,6.6696163184729,0,1.5868298283348,0,0,0,0,7.5034657472428,0,0,0,8.593308070649,0,7.3999775156,7.4617753767322,10.9778765489068,10.8117858616486,0,3.91875892803,8.6173914937644,0,12.4437233305065,10.6769342204108,7.5837481873861,0,10.6860950895761,0,0,14.9017551662597,6.3225445174753,7.3379061066184,0,0,0,0,0,0,8.2376123581067,9.9938154290908,0,7.2932887932615,0,0,0,0,10.6725039964594,8.0364057634243,0,7.3685217488735,10.9055341647088,0,0,0,9.7236130714368,0,12.5056192055663,8.0767383647818,4.3152636969159,0,0,1.8422770284615,8.5910850130232,8.9337221171321,16.190524221095,0,8.3515721419175,9.7670440822691,0,4.1648958754702,0,0,4.2595941032627,8.4073779375037,6.6110290058449,12.4757245498383,10.1718850712677,9.5650480286267,2.2816314262171,0,0,1.8845908720374,7.3822864489421,10.8191452971263,4.4673429155804,0,8.5347069390456,6.8000758662671,0,11.4669623990094,6.4566774536831,0,9.6736280637958,0,0,0
"85","tissue","none","islets","86","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_86_IS_doublet_none_H2",2,0,6.1256944720092,0,0,7.4595917575685,7.430684745144,5.7886618735225,8.2755645996081,0,0,0,7.4242830691198,0,0,0,8.5582087554409,0,8.4195026659769,11.8642389846382,0,0,0,0,0,0,1.0997772908662,4.9268117885925,4.3719193112345,8.3240465266841,0,0,3.7953728905498,0,0,6.470356838446,5.9584346109843,0,0,0,4.7349472640323,0,11.0090885513378,8.8861587278398,5.6187047586543,0,0,17.0322375927747,9.183686749294,0,0,9.3799835801235,0,0,0,9.5258142086295,10.5285993384411,0,0,0,0,14.7012526620996,0,0,0.661610679787099,7.7542629664015,6.5022398188074,10.6963332311188,9.5188621131054,9.5716271300922,7.6615050204153,11.166317008237,11.0430821256955,14.7899462948459,4.3310371520533,3.8740981553,0,0,0,9.7260608400317,0,8.4696748180791,11.5705179711597,0,0,9.6634007266493,0.517488924882201,6.7948888012302,0,0,0,0,0,0,0,0,0,0,4.871566243855,0,0,0,0,0,0,0,0,0,0,8.5736181716575,0,11.9850143315079,21.5,14.6209353619407,12.0586350392434,0,7.9972535011796,9.6657280589358,7.0297032544433,10.3571602526758,11.1717614772605,7.5263341008576,0,11.8991453941443,0,0,14.2541226124372,6.0741406760495,0,0,0,0,0,0,0,7.87758234966,10.8022017579884,0,0,0,8.7326172208472,0,0,9.8623847217175,0,0,12.3029687571654,0,0,0,0,7.4385579286085,0,12.0323756917544,7.7417766452101,9.8246177986652,0,0,0,0,6.0145556424594,15.3111552361376,12.9587986534715,13.4450743027938,11.2542324458246,0,0,0,0,0,0,2.2783599315516,9.6467118433401,9.7522507636213,0,4.6138268357824,0,8.9422429507173,5.5768072014577,9.0610128580489,10.1028270583304,4.7001253756735,0,9.4464426173465,6.4735936857923,0,12.8074906061607,5.7007221286496,0,10.6650878547993,0,0,0
"2","tissue","none","islets","10","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_10_IS_doublet_none_A10",5,0,7.8648232522558,0,8.4549591319637,0,10.0961477666498,7.6213636337738,0,0,0,0,10.609526244321,0,0,0,10.5213904291496,0,8.1338434272923,6.8084664313708,0,14.5076189082657,0,0,0,0,7.2582956011121,0,0,6.9814787755393,0,0,0,0,0,0.886530104718201,0,0.0786416034565995,0,0,3.178250503254,0,11.5368501643928,6.9244991429651,1.1437734479547,11.1917381386286,0,5.9069691844986,9.9389889852778,0,0,9.8203068092471,0,0,0,9.7192757386855,9.7355839108969,0,9.6267099759036,0,10.472870676281,15.4082494459823,0,0,2.3880921728172,7.7213217549136,8.8260186881292,11.2863429606662,9.7441524813848,7.1549934133414,7.8413053437546,11.8192295247634,10.2641018702266,0,10.4270179606139,10.0689031920234,10.0437676950399,0,8.6278564933621,10.827411344343,0,9.0234440121696,12.3355461208016,0,0,11.6875588391133,0,3.9252321235679,0,0,0,0,0,0,0,0,0,0,3.250313382044,0,0,0,0,0,0,11.9948371367153,0,0,0,0,0,8.3774233189762,8.8764864654822,11.1177676674561,10.7436519875027,0,8.5869436440096,9.9583122993682,5.7479821872066,12.7523846116582,11.2843971497271,9.4967689995562,11.3277338840542,0,0,12.1569796936161,15.746953103817,0,8.6389367593306,0,0,0,0,0,0,9.1162361408298,10.9664935017482,0,10.0815720032115,7.1246619241799,0,0,0,8.8972470085936,8.1685239638994,0,8.2047838024387,0,15.841430610581,0,6.3010402565082,0,0,11.6478383198133,7.8692274932622,12.4098737978554,7.3267656462158,0,0,9.8718278706168,4.5873163690833,3.6914561441176,0.413418795532301,10.8924327783803,10.755612737783,0,1.7622176583296,0,12.7540313072342,8.9927949932275,11.6103191431406,7.3630268636478,12.8029012950933,9.8743588681776,9.7554785024413,3.721526060738,0,5.5198769097255,4.1118291048383,10.3951772525804,13.3244114955291,11.0400703837352,0,7.233191261126,4.8239351456094,10.5562607101374,7.260685809909,5.865480967885,0,0,0,0,0
"54","tissue","none","islets","58","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_58_IS_doublet_none_E10",6,0,7.6975002874099,0,0,0,9.760098461482,6.5915702820403,9.0189013843878,0,0,0,9.1454029238605,0,0,0,8.7766911105126,0,6.8963169107806,8.7898909024644,0,0,0,0,0,0,5.064997894614,0,0,8.4770068442662,0,0,8.1606935542696,0,0,1.9251831328321,2.1414613136782,0,0,0,0,0,10.8211920068064,7.3221016207906,8.4413917648553,0.9124987994234,0,14.3841293390656,9.6146124937674,0,0,5.060894886144,9.0714535610426,0,0,11.1692424689326,6.1215795368437,0,0,0,9.1895194966648,15.635126501911,0,20.0269616670446,0,7.5212469403853,5.7845878209761,12.9168365805122,11.7699892024084,10.1275498626375,8.8207246714968,11.0869501149329,12.3550638227196,15.680760038779,0,0,0,0,0,6.7386903180937,0,10.1451530369745,11.6988320964169,0,0,9.1488358119617,0,9.0060411206709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5261878699367,0,0,0,0,0,13.3610911714789,21.5,14.6254439118943,11.4545364718447,0,9.2634599443639,7.1487073573495,6.4658617224355,12.9188653010667,11.9654853951504,10.163374816293,0,10.9758008592087,0,0,15.0509589840374,9.0178381546917,0,0,0,0,0,1.9159459843293,8.1319251001326,10.0351008829873,11.4226960667693,0,11.0859355656252,9.355087122299,8.5902832270236,0,0,9.1552581867603,6.1551674047305,0,11.9709261107104,0,0,0,7.2226719852489,0,19.1084962478373,12.0563476932603,8.6213658712939,9.7349749690851,8.9269130841323,0,0,0,6.5221597593547,12.1898481214871,16.018791206134,14.047439971946,12.7066658043565,7.0959352792321,8.0928438859487,0,0,0,0,6.373062550085,8.641725059439,9.2934010678195,0,3.8403442172424,0,6.9884458977496,0,9.7147447345836,10.4645588268982,5.2053816660709,0,9.5803636666779,4.2948651263985,0,13.520507243874,7.3536708870451,0,10.9033272561545,0,0,0
"44","tissue","none","islets","49","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_49_IS_doublet_none_E1",1,0,8.3324228893966,6.821910844073,11.1557792975939,0,12.4038195752406,5.2102007297127,10.9158185666564,0,0,0,13.4795442153291,0,0,0,7.660582603356,0,4.6211179802693,13.9651849574749,0,12.1693744461194,0,0,0,0,9.9917468923698,0,0,17.837953961598,10.5094983162144,10.0110172246517,0,13.4821427816093,13.2894714631684,2.6038133999441,3.1530904318458,0,0,0,2.9413934420687,0,0,9.6085270985573,9.0177352900084,12.7122964409848,0,7.5135127906569,8.4741555224852,9.8319765227901,0,9.2846197327116,0,0,0,10.0308288563548,7.4472884880278,10.4248349714486,0,0,10.7698608286334,14.7635293542816,0,0,0,8.1765674677834,0,11.1360051807255,6.626497461722,16.7933427403354,13.0850309217259,10.8117474277566,10.8920241878786,6.1181469292525,11.5627865400267,10.8441912604797,0,7.2840802184226,9.9617496987352,5.8441635760077,0,0,5.1299645866653,0,0,10.6114243531103,0.711031536872099,0,0,0,0,0,0,0,0,0,0,0,3.0254715529081,0,0,0,0,0,0,11.1409681021351,0,0,0,0,0,6.0888870945813,15.3949269325627,12.7549304385656,11.1381836370793,0,11.2298213587697,8.4509741076324,11.1958809618707,10.5535591634627,10.5863536080804,12.1470261332878,0,0,0,0,15.2006296272175,7.858475728386,0,0,0,0,0,0,8.6429954622313,9.7184644933234,12.9102025145703,6.863436595873,9.2102591881644,0,0,0,0,0,7.8539879660899,0,9.767330938182,0,0,0,7.5160862846148,0,0,11.6020992127912,6.5083379640187,0,0,0,0,8.0740123223201,5.1843555197551,10.1427624327985,11.5275497205679,13.4228922526013,10.9430529737828,0,7.8121082802194,0,0,9.812938863132,9.8716168929417,6.591918093372,3.2283128429396,9.5843771681884,0,4.2730135698939,9.5792246677547,8.1214643882249,4.001280248091,10.6840443814226,11.0449166999961,10.345257144457,0,9.2195350750752,11.2162886034876,0,8.7981393635949,6.8512036623699,0,0,0,0,0
"71","tissue","none","islets","73","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_73_IS_doublet_none_G1",5,0,9.0742409770379,0,7.5805960764272,1.8010134640767,10.6539159987879,6.1049103184095,0,0,0,0,9.462795898663,0,0,0,7.3274654137809,0,10.0192089010955,1.190452990044,0,13.0039396213304,0,0,0,0,10.1344258551044,0,0,9.999573963538,0,0,0,0,0,0.162238190169401,0,0.339422220860001,0,0.0593467255601006,0,0,11.5648348694579,6.7495911940627,2.8561252712039,12.1478775470482,0,9.344207829468,6.1777335435911,0,0,7.1228803448181,0,0,0,9.8858535644604,9.8681956967787,7.4195898526131,11.3837749599963,0,11.4202728843744,15.4277099552586,0,15.1935606943562,0,6.7810158867543,11.0883047958078,12.0124542187725,11.2345200486487,10.2713483304119,6.309841670137,13.6828236164672,11.3901942094656,1.17186786748,13.3755528677968,12.7307940768767,11.2231915855925,0,9.5298474782583,10.2448159629919,0,3.4016325426158,9.0496740520717,0,0,14.0758921888356,8.5556379345391,0,0,0,0,0,0,0,0,2.8261881315349,0,0,0,0,7.2762820634551,0,0,0,0,13.2332909221421,0,0,3.1576810336374,0,0,7.9658028918284,7.3655017657965,12.4652318081144,12.0457196991243,0,3.0836687417833,10.338322775387,2.0029200413446,13.9038113025285,13.6448726283972,12.0507925798427,13.9277934158246,0,0,13.8508216732204,16.121753651373,6.1992393975602,9.0343838420939,8.6530071496106,0,0,0,0,0,9.9346511728648,12.0368072447744,0,9.0344242776037,0,0,0,0,9.4037175151349,10.6486144970852,0,10.2461716249123,0,16.6829357241769,0,6.9595074270167,4.3229798750667,0,12.1122321747646,6.7424201124321,12.4198298110474,0,0,9.5082082962497,0,7.031595874347,0,5.660910104342,10.7916699120386,12.9718158073876,0,7.1253392609348,0,13.8322598545313,10.7061429237712,14.181575638224,7.8775232147478,12.7856394129057,9.9406007350054,10.5960029307299,0,0,7.2856281311057,2.6696388867758,12.0327127165813,14.6950296171245,11.3724262322162,0,10.2327012797135,4.0486685454424,11.1033262102951,5.8725583046433,0,0,6.07108390883,0,0,0
"14","tissue","none","islets","21","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_21_IS_doublet_none_B9",1,0,8.1420460345979,0,0,7.1983830870795,10.6236441918404,8.0908664564114,0,0,0,0,10.686644356956,0,0,0,7.9875446585985,0,13.0585734524767,14.3854778625513,0,0,0,0,0,0,0,8.7371071268758,8.1873368737603,17.1780477586895,0,0,9.5028370917162,0,0,3.7653651320564,3.627483190989,0,0,0,0,0,12.5368195583734,7.3841084385364,7.1287293140012,8.1103221536819,0,7.6345167852563,9.2474305727968,0,0,3.6167577555458,10.0639741431425,0,0,11.0323628374541,8.8741120463734,0,7.1698867996254,0,7.3088091079594,16.0119727678706,0,0,0,8.718030309315,0,12.8636491288806,11.3043871851407,14.9870769595356,11.6489260173897,11.1037607056357,10.422943446723,0,13.5115332548554,13.1589564400594,6.9601452851792,0,10.0217047649139,9.7747952985507,0,7.5915115791773,10.8656931067019,0,0,14.1930350151509,12.458600359376,6.0840281152745,0,0,0,7.3773489028724,0,10.7545910280852,0,3.248934256558,0,0,0,0,0.496185985392898,0,0,9.1798524474588,0,11.0080550926224,0,0,0,0,0,5.8891336062647,8.0242824379901,12.7208918058709,11.1834259506999,0,8.1572227346509,11.0115166396083,6.6113454094336,13.180439475456,11.7580583956275,11.395965576446,0,12.8642702659246,0,0,16.0220282497005,8.1392495954282,8.3823420383987,0,0,0,0,0,0,9.4774861187061,11.1913346481702,0,0,0,0,4.1956143644992,0,9.8385097438384,11.8107620186622,0,7.5218419072487,13.0994274850248,0,0,0,8.1716775108509,0.135232629214102,11.0013802326263,7.518633417924,11.241175285633,7.9031070276172,0,0,8.7885835238637,4.3657048729832,17.1730328136547,7.0330917032172,11.9540007183746,10.5006485553379,0,7.782163707325,3.4720475860265,0,5.1482653744571,11.3684594761756,8.7381475456101,11.7339212575326,7.4474672946595,9.6506882110242,4.6026894306612,0,9.2834828290645,12.8252797781876,11.7559989030043,11.3144239454462,10.2785519557546,0,10.3332231063337,6.8338022888567,14.3415024835411,10.7015201833124,7.4655890705556,0,7.1937070888779,0,0,0
"93","tissue","none","islets","93","tissue.none.islets","FR.islets","tissue","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_93_IS_doublet_none_H9",5,0,7.641205337367,0,9.0222093877458,0,11.8831433690875,7.3655370236184,0,0,0,0,10.8966831654453,0,0,0,8.7771084710587,0,10.576212977244,6.3663307708108,0,14.9301985578845,0,0,0,0,1.10793438701,0,0,13.5050087594811,0,0,0,0,0,6.6740008186435,6.0864142597371,3.3860024948644,0,0,0,0,13.747379285918,7.190660429435,0,12.6261550914976,0,5.5724346786855,10.4184111899703,0,0,2.5781941490394,0,0,0,11.2365481227652,11.7433693455813,0,11.3228451252494,0,12.8185195728685,16.0311892256237,0,8.7049307368464,0,8.2237525966306,10.1796924442355,12.8905778236875,12.1431435409249,9.4743916913995,8.4708423940401,14.1888346449343,12.3123769479198,0,14.1035481713095,13.4880095841273,11.5756884555081,0,10.2343094573025,12.1406272159367,0,9.5078345337754,11.3601870478538,0,0,14.0515748316042,9.4544128277461,8.1923713327503,0,0,0,0,0,0,0,0,0,0,1.967711536666,0,5.4988103957558,0,0,0,0,14.1456943811939,0,0,0,0,0,7.7245445842803,8.7616168241359,12.9368046102767,12.9893925187869,0,10.9507381391649,10.9011713798693,7.1959051397926,14.3928982139601,13.8172407339783,11.9217189903047,12.9637187188952,0,0,15.1556233531513,17.1390913266764,0,9.9899981434643,0,0,0,0,0.858907141913502,0,11.6093151621354,12.6765906803269,0,9.8940838955745,7.7206250196157,0,0,0,6.9360674768177,12.2812783835165,0,9.6526202482973,0,17.404120702722,0,8.1098327079329,0,3.6675824927098,13.4389650087528,7.8083432621362,13.0323644837841,0,0,0,7.4260501793228,8.9608398963814,0,7.5625790331159,12.3688792691136,13.3911226519189,0,6.6258371019793,0,15.0591539463855,9.2629665597904,14.9935509722728,7.2057258581375,14.1606444032343,11.0415522452396,11.7476149669655,4.5474307428571,0,8.7507567270365,4.0101779966752,10.2907536915093,15.6208393421732,13.3146770896227,0,10.8880268939197,7.2892941701054,13.1787194462727,0,6.6711200405683,0,0,0,0,0
