"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","gapdh","Ifit3","cd4","Jak1","nfkb1","pten","il25","Irf1","Irf7","Ifi44","Bcl2","Cxcl10","tnfrsf1b","Stat5","icam1","il2ra","il4ra","Tgfbr2","Tnfaip3","ccr2","cd3e","Ccr7","Cxcr4","Ly6e","cd8a","gsk3a","Stat1","Vav1","Fyn","Stat3","Aim2","Isg15","tnfrsf1a","ctla4","ccr6","il7r","Irf2","cd28","gsk3b","Oas2","foxp3","Traf2","Zap70","Il12rb","Socs3","Hprt","tnf","Pdl-1","Icos","ccr4","Ifngr1","Jak2","Ifit1","Map2k6","Il18r1","Il27r","Pd1","Stat4","Cxcr3","IL-21","il1r2","Rsad2","Mx1","Irf4","Nur77","cd40","ccr5","Ceacam1","Oasl1","Oas1b","Bcl6","il2","Mapk8","cd86","ccr3","ifng","ppara","Cd44"
"256","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_13-21_G4",3,11.8099640712827,9.818084187214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3646491654068,0,0,0,0,0,0,0,0,0,0,0,1.1083843779956,0,0,1.5392218287744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"279","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_E9",3,12.7389347083188,0,0,0,0,0,0,0,0,0,6.0273754394684,0,0,0,0,0,0,0,0,4.119147528125,0,0,0,0,0,0,0,0,0,0,0,7.3000670594553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7428230576398,0,0,0,0,0,0,0,0,0,0,0,0
"275","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_D8",3,12.5401883116174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8163526809826,0,0,0,0,0,0,0,0,0,0,0,7.4070381253263,0,0,7.8497556762233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"281","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_F8",3,13.5764868143378,0,0,0,0,0,0,0,0,0,2.6528672905417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9845222549604,2.9001615581824,0,0,0,0,0,8.2901008874567,0,0,3.6487751723955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5709481393942,0,0,0,0,0,0,0,0,0,0,0,0
"215","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_A4",3,11.8102405713626,0,0,0,0,0,0,0,0,0,6.383921135133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9374732408855,0,0,7.5316404216121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1567329043399,0,0,0,0,0,0,0,0,0,0,0,0
"125","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_E7",3,12.8457523218633,8.9230154654633,0,0,0,0,0,0,0,0,2.5705253289499,0,0,0,0,0,0,0,0,6.2557771473403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2916212284482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"10","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_D1",3,12.4058165528055,9.0562335658375,0,0,0,0,0,0,0,0,2.6497580167834,0,0,0,0,0,0,0,0,5.2697160907529,0,0,0,0,0,0,0,0,0,0,0,9.5156627297396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"63","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_C4",3,13.3119675899536,9.6691239740113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4592068168822,0,2.7454593937393,0,0,0,0,0,0,0,0,8.8736367404513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"78","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_H4",3,12.6038631071458,8.9746791290178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.465834726367,0,0,8.412660354583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8645759620946,0,0,0,0,0,0,0,0,0,0,0,0
"331","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_13-21_E9",3,12.5115205978265,9.7420532280382,0,0,0,0,0,0,0,0,6.8919731746306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1657704973824,0,0,7.453165109122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"224","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_D4",3,12.1527709379132,0,0,0,0,0,0,0,0,0,7.9363648042282,0,0,0,0,0,0,0,0,7.1500974230362,0,0,0,0,0,0,0,0,0,0,0,7.356193986202,0,0,7.5418756036891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"117","blood","3","blood","blood.3.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_3_BL_CD4T_12-20_B8",3,13.3600503358114,6.407193144005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4062362786653,0,0,0,0,0,0,0,0,0,0,0,9.9399211035135,0,0,8.150773954324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1","blood","1","blood","blood.1.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P2_SEEP05_wk5_NOD-F-WT-NonDiabetic-OT1_1_BL_CD4T_12-20_A1",3,12.6786489293847,7.9565199491662,0,0,0,0,0,0,0,0,2.1325741334648,0,0,0,0,0,0,0,0,5.1957809721638,0,0,0,0,0,0,0,0,0,0,0,7.781889779566,0,0,7.4062181838811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1285318946,0,0,0,0,0,0,0,0,0,0,0,0
"262","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_13-21_H4",3,12.7742035741453,8.2727911246498,0,0,0,0,0,0,0,0,6.7886389388506,0,0,0,0,0,0,0,0,7.4227117065948,0,0,0,0.5643298862399,0,0,0,0,0,0,0,7.3493625794913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0363293351279,0,0,0,0,0,0,0,0,0,0,0,0
"282","blood","7","blood","blood.7.blood","FR.blood","blood","FR_RNA_T1D_MS_20231120_P1_SEEP05_wk5_NOD-F-WT-NonDiabetic-TCR7_7_BL_CD4T_12-20_F9",3,12.6972335897526,0,0,0,0,0,0,7.1217323417051,0,0,0,0,0,0,0,0,0,0,0,7.1356258489417,0,0,0,7.5183420190408,0,0,0,0,0,0,0,8.6953043759093,0,0,8.7793119451175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7864477963886,0,0,0,0,0,0,0,0,0,0,0,0
"320","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B12",3,13.7968478974536,9.7340789518563,0,0,0,0,0,0,0,8.5486167014696,7.5445489325764,4.8765257544685,5.8795562870821,4.1945805304629,3.8007122715918,0,0,0,0,8.6043394528408,0,0,0,0,0,0.519819182204799,0,0,0,0,0,0,0,0,6.3755628934794,0,0,0,0,5.0901790773605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"87","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_12-20_B7",3,0,9.9158373104945,0,0,0,0,0,5.2514899693115,4.4683264593348,6.384361786806,7.8823530527425,6.4954705873799,0,3.1143234471787,0,0,0,0,0,7.4563520854425,0,0,0,6.9967618905922,0,6.0974373604373,0,3.6828111261781,0,3.9076420401631,0,7.2921209936003,0.421979839024601,0,9.046624908052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"334","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_13-21_F12",3,13.4478422381042,10.0403543413146,0,0,6.463478660329,0,4.5871945865163,0,0,6.1637934675993,8.1274080978714,5.4839543790405,4.0415049291652,4.7959338231942,0,0,0,0,0,8.9928457657885,0,0,0,0,0,0,0,5.7193489989926,0,0,0,1.9519783814994,0,0,8.2281952032333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4760174503672,0,0,0,0,0,0,0,0,0,0,0,0
"318","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B10",3,13.4898490904881,9.1750442540504,0,0,7.6450809608972,0,4.0894472534342,6.9698797893951,0,5.6297275285797,0,6.8334227408373,0,0,4.9122569684356,0,0,0,0,8.4165755131311,0,0,0,8.9584254300403,0,0,0,4.2925609201074,0,0,0,0,4.3332229380892,0,8.0514272372262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"319","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B11",3,13.3865527756541,9.4981520183707,0,0,8.6989176186546,0,3.6688632328917,0,4.4831691565925,8.0566585251961,0,6.8876744325168,6.7970133760538,0,0,0,0,0,0,7.0620980952727,0,0,0,0,0,6.8788506656564,0,0,0,0.2995647346075,0,8.8902899937059,0,0,8.9510804105265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"168","blood","4","blood","blood.4.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_4_BL_CD4T_12-20_C10",3,0,9.8762323530795,0,0,7.4852608222365,0,6.0044103924113,7.3023190598602,5.5101768806066,8.8109922953371,0,6.8328232531083,4.4728838266183,0,0,0,0,0,0,8.5297481333328,0,0,0,9.7957227619331,0,0,0,4.385881211275,0,6.824744642001,0,7.1266461213868,0,0,9.6674298581849,0,0,0,0,0,0,0,0,0,0,0,4.468534705307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"316","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_A8",3,13.2445049446867,8.5242165489831,0,0,6.4086004821033,0,4.1647738726931,0,0,8.5597448152142,8.0222732459919,0.900019894419199,5.82472417943,5.1831037164703,4.1151324039964,0,0,0,0,8.1888386861115,0,0,0,8.2695903888336,0,3.4368817023571,0,1.4981035797182,0,5.0007338649268,0,7.9004245569167,4.9684401464081,0,8.6593516602939,0,0,0,0,0,0,0,0,0,0,0,1.0880419618385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105","blood","2","blood","blood.2.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P1_SEEP05_wk8_NOD-F-WT-NonDiabetic-OT1_2_BL_CD4T_13-21_G5",3,0,10.907106476659,0,0,7.4584920094322,0,5.1114427339692,8.4424719855695,5.3634440051219,8.1393469191409,6.5929028168894,7.8416592588202,3.3630765651043,6.930887439172,0,0,0,0,0,9.132802613185,0,0,0,9.1284827247946,0,8.0769574423287,0,0,0,6.2957421604662,0,9.1225014663611,0,0,9.3972891678947,0,0,0,0,0,0,0,0,0,0,0,3.5652418926132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"312","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_A10",3,13.4174308625404,8.6053488930176,0,7.1542165201111,6.7824121960491,0,5.3659678201131,5.6704254981414,4.7428607891263,7.3047203722161,8.4858572475579,0,2.3770057988921,3.2984155343555,1.2220884588083,0,0,0,0,8.5996582145451,0,0,0,9.1446286921963,0.970165881623,3.6581272480728,0,3.3015741582493,0,4.3888443571826,0,8.9474943473099,0.757797617392701,0,8.6809903069945,0,0,0,0,0,0,0,0,0,0,0,4.5931721063422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_A12",4,13.446386427287,8.6035032487885,9.7075768725835,10.4222184864934,5.7752626234134,9.2488553077572,1.7964309963966,0,0,8.3160705236292,9.3320510656335,0,0,0,0,0,8.9930197816608,7.7894411614314,0,7.8919541919328,11.1110627528602,7.7532344585022,0,8.9851493656235,0,8.6069684141588,8.1712987926916,9.0136627194254,10.2334048917953,4.7144765533843,0,6.7240704871966,3.4733896200321,0,8.0186971356459,6.3190279198368,0,7.080576787782,7.965264531095,0,0,0,0,0,1.2585038871831,8.0924972452023,0,0,0,0,6.7829276849249,0,0,0,0,0.176929217938799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"323","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B9",4,13.2547173345734,9.1928659435388,10.2689067934795,10.6823672155129,5.1978616700155,6.2711785178039,4.1284016996941,0,2.4435027747971,0,6.8832018311356,4.0905378750594,4.9811141893472,6.6152256521952,0,0,0,8.2742831085978,0,9.0050690682256,11.9048256564343,7.3508838565325,0,9.3668644172091,0,9.3082954920727,11.380797578796,5.839291789248,9.0508468634853,0,0,6.6447018564827,3.9189868441114,0,7.6006979639421,0,0,8.8997209607246,0,0,0,0,8.808139895941,0,0,6.7056737932463,8.9779394034311,0,0,0,0,6.4160865588762,0,0,6.4794360165682,0,0,0,0,0,0,0,0,0,0,2.2782119082317,0,0,0,7.40168155941,0,0,0,0,0,0,0,0
"333","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_13-21_F11",4,13.4439312959721,9.4966767569829,9.3461304636771,10.9930996900222,8.2054366824325,0,0,8.3785892968717,0,7.7001647346837,7.0561138939418,0,7.6999607147363,0,0,0,6.2597510956151,10.5023422215749,0,8.1252928916249,12.0300471831007,7.3545529120728,9.6340849036277,7.7544752677857,1.5093055392069,7.8334693802318,7.22784909063,8.388601108616,7.2696057066187,6.7559015859598,0,8.1704986784558,7.4459552134505,0,7.6992945785797,0,7.4764016010159,5.8017791083096,8.6798510990185,0,0,0,0,0,0,8.9231297426458,3.9230730101364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.278148993923,0,0,0,0,0,0,0,8.0697522306574,0,0,0,0
"240","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_A2",4,13.3044516127072,9.6130017479252,9.7682713308694,8.7916502626163,2.5456253934732,8.6882369721396,4.6503491049957,0,7.6326895366109,7.8979242714971,7.4451698243336,6.707967299097,0,5.1065213140944,0,0,0,8.2695936640113,9.9960406205598,8.5714824338406,11.8307372929771,10.3662581050295,9.777196082498,10.3940277963874,0,4.5098793639135,9.5938521652774,7.9536237303663,9.8859099468068,0,0,6.9796268150517,0,0,7.7217972908979,9.7260642055576,0,8.9909283072404,6.0708758284427,0,0,0,0,0,0,5.891400790762,8.3163177621142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3308204134662,0,0,0,0,0,0,0
"258","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_13-21_G6",4,13.5297957343958,9.4603017138819,9.6097931051,9.9244931828234,9.013500999698,0,4.772978034846,7.7203414336649,5.7417159272967,8.3375631730135,9.0506805186902,0,0,5.6064079951751,0.796344856231102,0,0,10.1395466443179,0,7.9417510729308,11.800500451579,9.5993109757008,10.6785767635902,1.3572526677041,0,8.5428953188468,8.9090756550084,9.0059869154278,10.0453395399124,0.608618805076599,9.0243896912927,8.7927499240544,0,0,8.3296742070951,8.7635553590436,0,0,0,0,0,0,9.3213290631188,0,0,7.1244123100497,6.9375469333607,0,1.0620397361177,0,0,7.0325877292942,0,0,0,5.1359872305492,0,0,0,0,0,0,0,0,0,4.9804213111415,0,0,0,0,0,0,0,0,0,0,0,0
"259","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_13-21_H1",4,13.9186978566267,9.7559526471934,10.5080702337325,10.4255576557469,7.7992895243886,10.2772052027587,2.996036539502,8.329770429134,8.8969154677819,6.9045756457027,9.8274889071879,5.4372258096922,7.7140434524096,3.3565110466253,0,0,0,8.7212990413108,0,6.9156107824323,11.518116400735,10.736089499869,6.8087711627732,9.1517555228235,1.9208383777854,0.552639273255,9.2819282378642,7.1986474392723,8.9995778841906,7.3443096806694,0,8.1371560856987,3.2718421500161,0,9.3313586817159,10.793170405609,0,9.5848244193192,7.1891844771128,0,0,0,0,0,0,0,5.7672429370003,0,0,0,0,6.4963651959039,0,0,0,0,6.463725751397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"263","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_13-21_H5",4,14.0271373850912,10.6412305967072,0,10.4551123999125,9.5408312931642,7.6111102772518,4.5478668812552,6.3925687329554,7.9216077251786,8.7717867904604,8.9548820618609,7.027224713629,0,6.7746311746259,0,0,8.2591317427705,9.3408542517377,8.6372856865522,8.8838843196975,11.7395357894812,2.4570687525793,7.9123813236095,10.8876243776601,0,7.2540073343257,0,8.5173296198238,8.283047807921,5.9911906727274,0,9.7392358485403,7.8159745338526,0,9.1999366368838,8.2234730021529,0,0,0,0,0,6.8444298594568,0,0,3.2635533401636,0,5.0001753674124,0,0.0529149922362997,0,0,7.4355679466233,7.271812174829,0,0,0,0,7.1969564334783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"315","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_A7",4,13.9703683642163,9.990815594287,9.4793376666906,6.8858276067397,9.6021918401431,9.3348788098873,0,8.0846298138328,2.357521236332,9.5256793249031,5.8507752606274,0,4.8730369942122,4.4206072117306,2.478295839472,0,0,8.9303465506175,0,7.9575266619087,12.4723776913513,9.0964075157845,9.9657173121331,6.866761998345,5.4018605944975,0,8.3241050623682,5.8098906533446,10.0023529442162,8.6926557529465,0,8.8849008842814,8.1370793679954,0,9.6027346904426,0,0,8.2797668381652,7.2551937512994,0,0,7.7234573279835,7.4138559965019,0,0,9.0644938237402,3.7408932093978,0,0,0,7.8556824890762,7.3314516182884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"322","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_12-20_B8",4,14.1352147626614,11.2005065313998,8.5988588886842,10.889524871851,8.4569472132477,0,3.8567844490622,9.7663157336968,8.149323903363,10.1725161356076,8.6005513912162,6.5359186126383,7.9271952841228,5.8088571269334,0,0,7.4212939833054,8.3914920602603,0,8.9374861214405,11.330465363281,7.3906303798439,7.8845135129489,8.9155896396325,0,7.5667455382366,8.685333522993,8.2394841228417,0,7.2804264765412,0,9.0694952550086,4.6047634821268,0,8.6394598075297,0,6.2332098288549,9.3314794772252,7.7296009877279,0,0,0,7.6058180209687,0,3.747764623073,0,5.2102036264918,0,7.5237910655447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_B2",4,13.931435190773,7.3679961324551,10.5579169423231,11.5151500462767,0,9.2919011813791,0,8.3207440298754,3.1224943482724,3.5108499258656,10.296687722985,5.2975225671833,6.0855474139664,4.8903723374781,0,0,7.2481486790891,8.730286138056,0,7.9446480644098,11.5840124406139,8.9212430769813,0,9.783303310619,0,1.4517299150324,8.6296456857443,7.4202005856668,8.7216009019091,7.9715904299116,0,6.8701231136923,8.9890041478525,0,10.2109669834335,10.5528494639694,8.9037096058255,3.4476373472032,8.1355809971287,0,0,0,0,0,0,8.6934485587505,4.3588041625845,0,0,0,8.056190469018,0,0,0,0,4.2958179549547,0,7.4274474417092,0,0,0,0,0,0,0,1.8746907995114,0,0,0,5.7911405761326,0,0,0,0,0,0,0,0
"264","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_13-21_H6",4,13.506364419538,9.6051027193838,10.5991959888604,10.1906690397698,8.7309990059499,7.8937454577166,4.2202118352579,2.6460191664244,4.3687951659024,8.142699174895,6.5485745028635,6.9070624165153,0,4.8693417338346,2.9988069406945,0,8.2160984555167,6.8250835314593,7.4135514053684,8.6766861332523,11.2984425034583,9.620737020518,0,9.1404167083421,4.3277950031043,8.2323008832967,8.7952358757843,7.6288092487785,7.1125217090426,1.504861833415,0,1.6827222314067,0,0,9.0276314361981,11.3995092142155,7.2656783678608,7.7358869029724,7.0591035297834,0,0,0,0,0,2.2225969357883,6.928662657709,4.9240421553242,0,0.0210891975075995,0,7.3543736259503,0,0,0,6.180190480138,0.6306365691689,0,7.03112219889,0,0,0,0,0,0,0,4.5355921882539,0,0,0,0,0,0,0,0,0,0,0,0
"245","blood","6","blood","blood.6.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_6_BL_CD4T_12-20_B1",4,13.7513953323631,10.6524281504,10.7817973200222,9.6825659784434,8.3474796090301,8.9231078767587,2.9915493328702,6.9060146036537,5.6070905572207,9.022247491722,7.9789753314727,7.6432962644015,1.7985939689058,5.8049599652221,0,0,0,7.7500136931944,7.7026660462622,9.4319010377205,12.4629590410743,9.0517653720096,0,10.2522969201842,1.6536532692972,6.9601996409303,0,6.8449138611966,10.1807622960071,5.7502527526791,7.8871968781746,9.4709694918989,0,0,9.9138798169394,7.6212535573403,7.2894016327535,9.7464098790625,6.7796365137877,0,0,0,0,0,0,8.6201774174747,4.9620638370977,0,0,0,5.511831164002,0,0,0,0,0,0,7.3368604163264,0,0,0,0,0,0,0,3.1721846758166,0,0,0,0,0,0,0,0,0,0,0,0
"326","blood","8","blood","blood.8.blood","FR.blood","blood","FR_RNA_T1D_MS_20231212_P2_SEEP05_wk8_NOD-F-WT-NonDiabetic-TCR7_8_BL_CD4T_13-21_E10",4,13.9735126381302,10.5632715604472,10.6289312295038,9.2626519049835,9.3143358910727,8.5868615584334,4.6204814880115,8.5369387082172,6.2105610032339,8.4471741525297,9.1310567502136,6.8730601448605,0,1.7865808316395,6.0963487314661,0,9.3383109568742,7.7577245384327,0,9.5534018669267,11.7024224606866,7.7992852282134,0,9.2979537515119,0,8.6071246181521,6.4798843024342,7.6130540521711,3.7693289129391,6.5766393242466,0,9.2792047800875,4.6394984003418,0,9.2516445550542,10.8809439599366,9.9891807612842,8.8877483614178,7.9872171819528,0,0,0,0,0,3.5488937113243,7.1366567594742,0,0,0,0,0,5.378796263578,0,0,0,0,0,6.9115218279254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
