"","y1","y2","cellSource","age","patient","probe","cohort","FRorFZ","organ","organlocation","tissuelocation","cellType","kmeans.cluster","kmeans.cluster.1","kmeans.cluster.1.1","ITGB1","gsk3b","Hprt","gsk3a","pten","HIF1A","Irf2","Stat3","Ly6e","Jak1","VEGFA","PTK2","TIMP2","ACVR1","Stat1","Pdl-1","Irf1","VEGFB","Jak2","Socs3","nfkb1","PDGFA","gapdh","Ifngr1","WNT4","Traf2","CSF1","FGFR1","KLF5","tnfrsf1a","CSF2RA","INS1","ANPEP","NFATC1","Fyn","IAPP","TLR3","Bcl6","Stat5","Cd44","Ifit1","CD44","EGFR","SPP1","CD83","il4ra","CD74","Nur77","Oas1b","LY75","PDGFB","Tnfaip3","Map2k6","Irf7","GCG","SST","tnfrsf1b","icam1","cd40","Oas2","H2.AA","ppargc1a","H2.DMA","Rsad2","CD24A","Bcl2","TLR4","COL11A1","pparg","INS2","ICAM1","Ifit3","Mx1","SFRP1","VCAM1","Ifi44","ANGPT1","ICOSL","PPY","ccr2","TGFB1","Tgfbr2","IGF2","COL1A1","CD36","FLT4","il7","PDPN","MMP9","MMP2","CD14","IGF1","Zeb2","BMP5","Ceacam1","COL1A2","FGR","LEPR","GHRL","Aim2","Stat4","TEK","TNFSF11","PTGS2","Oasl1","il25","cd86","CD86","Il12rb","Il18r1","il1r2","IL34","LCK","Mapk8","ITGAX","ccr6","CD8A","FGFR3","Vav1","DES","TIMP1","Cxcl10","FAP","IL-21","MMP3","Zap70","GFAP","TNC","SELE","Isg15","CXCL13","KDR","ADGRE1","cd80","CD80","CLEC7A","ctla4","Cxcr3","foxp3","il6","NLRP3","Tbx21","ZAP70","IL1B","gata4","Icos","PDGFRB","GM13889","BMP7","Il27r","TLR7","CSF2RB","CSF1R","IL1A","TLR9","PECAM1","tnf","ICAM2","IBD_Status"
"42",-4.40324681896406,3.73198244654729,"tissue","islets","47","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_47_IS_doublet_none_D11","2",2,2,0,0,0,0.558340640562498,0,0,0,3.0334346605876,8.6765254294762,0.5835409433212,0,0,0,0,0,0,4.9800441726928,0,0,0,8.9278328223603,0,12.6474318683088,0,1.6712954885454,0,0,3.9530112773802,0,2.2977584341519,0,3.2968831241344,5.3841411741297,0,0,4.7943577508203,0,0,0,0,0,0,0,0,0,0,4.3012566250434,0,0,0,0,0,0,3.5275607647677,7.5317904856604,13.8250394535964,7.1590985246437,0,1.9081314241922,0,7.8248495640389,0,0,0,5.326654396682,6.005465536384,0,0.122056870402599,0,13.7391930310765,0,9.7887577171034,0,0,0,4.9316252465421,0,0,1.893912512773,8.6233172253027,0,0,5.7482620909433,3.9623605593935,0,0,0,0,2.3786804993941,0,5.1502865759731,0,0,0,0,0,0,0,5.3398301598914,0,0,0,0,6.6141647567768,1.8032750594698,5.4518280451828,0,0,0,0,0,0,0,0,6.3915089083868,8.4521188418349,1.3524902717817,0,6.3698614073196,6.0353830331304,2.7791924746166,7.9928255960601,0,0,0,0,0,3.5399224734559,2.790132524608,7.2222018337625,6.928952227172,0,0,0,0,0,0,0,0,0,0,0,0,5.4053082299864,0,0,0,7.0072283907488,0,0,6.5943073295543,4.1103010346549,0,0,0,0,1.8795545758987,0,NA
"34",-4.66388958591657,2.37656138026311,"tissue","islets","4","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_4_IS_doublet_none_A4","2",2,2,0,0,0,0,0,0,0,4.0844841635616,6.7931120828494,0,0,0,0,0,0,0,7.3364245032281,0,0,0,4.9424887238962,0,13.7420210331056,0,1.5855332846462,0,0,6.8996545950932,0,2.1054084513038,0,5.2699841155766,2.3921579275567,0,0,5.7974165750857,0,0,2.697754864491,0,0,0,0,1.2249403460157,0,0,6.3597202816712,0,0,0,0,0,0,5.8002992338953,1.6895670785175,0,0,3.0857810337334,0,0,8.9327940817397,0,0,0,7.0433949993487,0,0,0.1011146484793,0,12.517823572319,2.2916815561007,9.7009305820232,0,0,0,10.0856261316298,0,0,0,9.996769703014,0,0,0,3.4391672971441,0,0,0,0,0,0,8.7088092250905,0,0,0,0,0,0,0,7.8693593674084,0,0,0,0,5.6012802171713,0,6.228467510513,0,0,0,0,0,0,0,0,6.9971322583914,8.2682146696883,2.7843456588812,8.1098083282805,7.2339255247366,8.6659637458126,6.2889028256106,7.0776628345861,0,0,0,0,0,3.4026128267554,1.3889346656777,9.3349189259224,8.1394598866245,0,0,0,0,0,0,0,0,0,0,0,0,3.0361840363873,0,0,0.304712452831801,6.9100935529955,0,0,6.5869089151287,0,7.3539406781952,0,0,1.7053540169244,5.1387772192004,0,NA
"56",-4.1000077118321,3.12782309138371,"tissue","islets","6","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_6_IS_doublet_none_A6","2",2,2,0,0,0,0.4580841640662,0,0,0,4.4261275569008,8.6720990040633,0,4.7442747521373,0,0,0,0,0,6.4122506423202,2.4456659588679,0,0,7.4911583827557,0,14.1111243206228,0,2.5167826420137,0,0,6.2170250272099,0,1.2437799172379,5.6072595644489,5.8462020586998,4.023708650296,0,0,0,0,0,5.8243253708843,0,0,0,0,0,0,0,5.7132860963726,0,0,0,0.0506887160995007,0,0,5.2972452029364,10.1883572042852,6.8500890716587,4.8652187482853,0,0,0,6.9117037703332,0,6.4849969065286,0,6.7139266993392,6.0153862263805,0,0.0314256415982008,0,12.9105908622323,0,10.9851267088705,0,0,0,8.692084581866,0,0,0,8.8566281553463,0,0,5.0705772951279,0.874024249729501,0,0,0,0,0,0,7.7135053537526,0,0,0,0,0,0,0,7.1862559996251,0,0,0,0,6.0106371129218,0,2.7541817063335,0,0,0,0,0,0,0,0,5.6771715663867,9.4102803202573,1.7491136807923,7.0552988217415,8.0058374819563,8.5646322939879,1.8486906616255,8.6413261156656,0,0,0,0,0,7.0140210208605,0,8.7584280043686,6.6291968548748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4810260827813,0,0,2.9409919322856,8.1414013550779,7.3481601040732,0,0,0,4.8113278468336,0,NA
"22",-4.12207156318861,2.5371911295612,"tissue","islets","29","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_29_IS_doublet_none_C5","2",2,2,0.884576816651599,0,0,1.258795880613,0.158239960353299,0,0,0,8.5705276134396,0.442227366765799,0,0,0,0,0,0,7.5666220784784,0,0,0,5.4459462844977,0,13.7864675575989,0,5.1500605021645,0,0,7.4813437032006,0,1.9027388769369,0,0,2.9205295147687,0,0,5.5848303009295,0,0,4.4477403649438,0,0,0,0,0,0,0,7.7202938828548,0,0,0,0,0,0,4.9336988194999,7.7008886168954,3.740736065855,4.511341405485,5.5748374629388,0,0,5.4782963175542,0,5.6507028863368,0,4.7837779704835,4.2659344857755,0,0,0,14.0143976054623,4.2023013832583,10.445170480396,0,0,0,8.7873487935688,0,0,0,9.6669354314577,0,0,5.918386773634,2.7151569036882,0,0,0,0,2.2076130150628,0,8.3933066126341,0,0,0,0,0,0,0,7.6845226928752,0,0,0,0,7.4941214484924,0,3.7827245025341,0,0,0,0,0,0,0,0,5.8120449723523,7.4047151925466,3.8410151770877,8.15487786234,7.6819220634869,8.2187750002105,5.7202595124338,6.6503179778711,0,0,0,0,2.3892386786053,7.0222954023626,0,8.4707228087814,7.924085381117,0,0,0,0,0,0,0,0,0,0,0,0,1.878138253047,0,0,0,6.2443713559473,0,0,5.0874407036467,6.3646202664148,8.1267603245522,0,0,1.4100420441752,4.0830636473381,0,NA
"92",-4.4245778908177,2.83620617472722,"tissue","islets","92","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_92_IS_doublet_none_H8","2",2,2,0,1.849868286252,0,3.8675652159808,2.5437337167467,0,0,5.8471819238594,7.8356881866402,2.1224445980875,4.6335025629199,0,0,0,2.2434543776436,0.875495206351001,4.1237607581971,3.1037519702733,0.5570038806142,0,6.9484552940731,0,13.4022244095205,0,0,0.401790808734201,0,7.258960250253,0,3.0775440648867,0,5.2122233285938,3.9323573653798,0,0,6.7790196733623,0,0,5.2243500662915,0,0,0,0,1.9214995735359,0,0,5.9400824632853,0,0,0,0,0,0,4.5279266574802,0,0.5312751128291,0,5.5250510269716,3.9586261027828,0,8.380238388307,0,7.4268787504173,0,7.6594078000129,4.7377790666096,0,0,0,13.7723078815603,5.5460968625299,7.5828961224265,0,0,0,7.9997036966981,0,0,0.0302703961787003,8.8328347448681,0,0,4.1831549552262,6.3575741101617,0,0,0,0,2.6441034725742,0,7.3563553712804,0,0,0,0,0,0,0,7.532905549969,0,0,0,0,6.6991745722065,0,4.738421040887,0,0,0,0,0,0,0,0,7.200869601508,8.5810241695922,4.0816118036148,8.2526583555339,1.9403379882565,8.3308743385401,6.6728346808042,8.0736204554241,0,0,0,0,0,7.9466294476188,0,9.1862782797632,9.347210778871,0,0,0,0,0,0,0,0,0,0,0,0,4.6499070271247,0,0,0,0,0,0,5.2351218794584,3.1496177822499,7.2972961042156,0,0,0,0,0,NA
"8",-4.1885594119473,2.93180773341252,"tissue","islets","16","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_16_IS_doublet_none_B4","2",2,2,0,0,0,0,0,0,0,5.011549114941,8.9944513325395,0,3.2662657679791,0,0,0,0,0,0.726949301904899,4.5016999681877,0,0,7.0472609943322,0,13.7682141618294,0,4.2074490717057,0,0,7.8571454690633,0,4.1671064574423,0,6.3743418257349,3.7025854564694,0,0,5.7130552862968,0,0,6.4408038282439,0,0,0,0,1.4267943166609,0,0,6.3074308030668,0,0,0,0,0,0,0.919693900713099,1.3045766874906,2.0815281397463,6.3579821777212,4.7316573361761,0.297192298745799,0,9.1290536939254,0,8.6486795012145,0,8.405159514768,7.2447992820765,0,0.0247719033949991,0,14.0199447548701,3.1872740692553,10.71662872559,0,0,0,0,0,0,0.900757515133201,7.9993755148901,0,0,7.522654590368,6.1821734279442,0,0,0,0,2.4934646831191,0,7.2428656915005,0,0,0,0,0,0,0,7.2459126311852,0,0,0,0,7.6804515926601,0,5.2552700960208,0,0,0,0,0,0,0,0,7.8157755579707,8.264587168369,1.8764709315596,7.7877713291656,6.3251169694759,9.1747772183284,0,8.3593029991398,0,0,0,0,1.0921670402785,9.3149701751597,0,9.497087810851,9.2564753669906,0,0,0,0,0,0,0,0,0,0,0,0,2.6053335504063,0,0,0,6.4829991281087,0,0,0,9.2265003847434,7.7941018247523,0,0,0,3.7162486838632,0,NA
"18",-3.82092893022733,3.353777624007,"tissue","islets","25","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_25_IS_doublet_none_C1","2",2,2,8.7375763979193,0,0,0,0,0,0,4.2519267121213,10.9058566850957,0,6.0848357619094,0,0,0,0,0,8.423256841723,0,0,0,8.1434319205321,0,13.798052995587,0,4.7863286576217,0,0,7.8635272335557,0,3.5258184360818,0,0,4.0057955266355,0,0,7.7340538631479,0,0,0,0,0,0,0,0,0,0,6.3482653401323,0,0,0,0,0,0,3.7511935327271,8.8923932602863,15.9490252541793,2.4182676259211,3.8926071383622,0,0,8.7513434330591,0,5.3180464324193,0,9.1494485765501,4.2580543435389,0,0,0,15.9556043907578,3.3921141028514,10.5525654210863,0,0,0,8.2818638434638,0,0,0,8.3885844196012,0,0,5.3522011590937,5.9398231428051,0,0,0,0,2.4934020327677,0.772819891628998,8.0200024833973,0.316869234423098,4.4556316563307,0,0,0,0,0,5.9902068113355,0,0,0,0,0,0.847365117401399,6.0962454208842,0,0,0,0,0,0,0,0,7.3454119164066,9.4598822585388,1.8194395418001,8.4639737262714,8.203609346011,9.6654847185746,4.7595342613323,7.1398482585223,0,0,0,0,1.6188749581193,8.7094802774316,2.9370115750581,6.0738601116579,9.0754566072839,0,0,0,0,0,0,0,0,0,0,0,0,2.2183880031853,0,0,0.638653427281302,7.3768362619949,0,0,5.0851665368708,7.7558895534245,6.4644824148223,0,0,0,3.0087396116473,0,NA
"23",-3.36603692818123,2.80127928340031,"tissue","islets","3","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_3_IS_doublet_none_A3","2",2,2,7.243792997571,6.0583526967957,7.427669927026,0,0,0,0,4.1408044355795,10.5289974333239,0,7.1298025134486,0,0,0,8.1459539992416,7.7109711937003,7.6228726652008,4.0564140914479,0,0,7.2598212565079,0,13.8421271190107,0,6.6120171380885,7.6684148467445,6.2324378434138,7.9620670968092,0,0,0,4.8800026241373,3.0193502384079,0,0,3.0907468465117,0,7.0955270074771,4.2350843245807,0,0,0,0,1.5376575771756,0,0,9.6460086803625,0,0,7.0408961262065,0,0,0,3.7390624821386,17.7043640749693,12.2118686448228,0,0,0,0,8.7430283869716,0,8.0061169454191,0,0,2.4419555653614,0,0,0,12.7062235947583,0,10.8903978980157,0,0,0,8.8096555138753,0,0,0.00916031931310002,7.9873779344347,0,0,0,1.7940704759226,0,0,0,0,1.9355107852777,0,7.7292745519523,0.856609421075,0,0,0,0,0,0,7.8132678332517,0,0,0,0,4.1746281235138,0.399028680741299,0.0365944555306008,0,0,0,0,0,0,0,0,7.1795143730782,9.507534946872,5.8907003162918,7.1459728122764,7.3919653672656,7.8223006670542,0.4201871503276,8.2782123825507,0,0,0,0,0.423350705956501,9.0132705014751,0,8.3831848455649,9.8034681457782,0,0,0,0,0,0,0,0,0,0,0,0,2.5693362656446,0,0,0,6.9038422799511,0,0,0,6.843042388493,7.7519758971871,0,0,0,4.2272049907013,0,NA
"21",-3.86978691715437,2.73849365794255,"tissue","islets","28","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_28_IS_doublet_none_C4","2",2,2,0,0,0,3.2084723151796,0,0,0,4.6894575172015,10.0256236679503,0,7.6068547446959,0,0,0,0,0,8.6774276734699,4.4333527596658,0,4.2590150874609,9.096717535592,6.5030409865219,14.9566675829746,0,0,0,0.0884943580634996,8.4812470879043,0,3.5048984407227,7.1359143005948,8.7127205410457,7.2204166768577,0,0,0,6.2909039794578,0,7.2802054916357,0,0,0,0,0,0,0,6.7510722479388,0,0,0,0,0,0,5.2541382654003,0,6.9826853079818,7.062499414834,3.4675813554856,0,0,9.9883622399558,0,8.8288249616726,0,8.5719396969048,7.7730834884103,0,0,0,8.7408016433786,5.0689723410322,11.5017287116005,0,0,0,9.2617659245386,0,0,3.3090018561258,9.4025864087018,0,0,8.3513655323204,6.1617113598426,0,0,0,0,1.146764861687,0,9.7350106002062,0,0,0,0,0,0,0,8.0338053929258,0,0,0,0,9.253356078376,0,7.3168313897629,0,0,0,0,0,0,0,0,8.4311571965875,9.4918447623425,3.8830214702487,9.6046307180541,8.7845679042683,9.2854867136264,7.3396517669143,9.0884200825007,0,0,0,0,3.3487248172718,10.178112946505,0,10.1219816606989,9.8045430642855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.121149569522,0,0,2.094314382022,8.771908660069,8.753696456173,0,0,0,5.3909859990709,0,NA
"33",-4.46712797779279,2.64015171610906,"tissue","islets","39","none","wk11","FR","NOD-M","none_wk11","none","FR_RNA_T1D_MS_20251103_P1_SEEP05_wk11_NOD-M_39_IS_doublet_none_D3","2",2,2,0,0,0,2.956101430389,0,0,0,6.7622110475633,10.586963715902,0.610905554711799,9.2254103213911,0,0,0,7.2750599709213,0,8.9834667200671,2.4687110750147,0,4.1075582123417,9.9159570574411,0,15.0468852165127,0,4.7399883385038,0,0,5.2537118588364,7.5743286164908,3.6238209539585,5.9936268087585,7.5962011665326,7.7317973144149,0,0,0,0,0,7.2959547071946,0,0,0,0,0,0,0,7.8265110685838,0,0,0,4.7648019525372,0,0,5.867809599276,3.6961020075044,0,7.658887604743,4.1578305373809,1.4751530760198,0,8.693128484103,8.5959600861357,8.7797521264267,7.7777797560173,9.1730791476917,8.261661228304,0,0,8.1064314352382,2.9650719867608,5.0048582156856,11.4936499373526,0,0,0,10.288786955641,0,0,0.203975097844001,10.453378692233,0,0,6.546976225359,5.5552474409836,0,0,0,0,2.8981263437801,0,9.4459527244443,0.568550466311098,0,0,0,0,0,0,7.2960858025937,0,0,0,0,8.5093233453743,0,7.4196873066439,0,0,0,0,0,0,0,0,7.6461740300589,9.9598714029325,3.6263579769135,7.2652320028726,7.2890153380303,8.9551760159132,7.0265960756294,9.8315270472207,0,0,0,0,1.3633190965652,8.6934760402419,0,10.7627629278173,9.7280763511775,0,0,0,0,0,0,0,0,0,0,0,0,4.4208275940293,1.5140977256912,0,2.147968555871,8.3708706180342,0,0,5.0961173972043,9.4076380541346,8.8009240743916,0,0,0,5.4162806537899,0.9173492111942,NA
