"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","ADAMTS2","CD3E","CXCR4","RAC2_2","RAC2_1","RPL13A","FYN","TNFAIP3","CD53","CD44","B2M","GAPDH","JAK1","IL7R","CD52","TGFB1","CDC42_2","CDC42_1","STAT5B","NFKB1","TNFRSF1B","HIF1A","ZAP70","FURIN","IRF1","CD28","ITGB2","TCF7","CD8A","IFNGR1_2","STAT3","IFNGR1_1","CTNNB1","STAT4","CCR2","LY6E","TGFBR2","ITGAL","IFNG_2","IFNG_1","FFAR2","RAC1_2","RAC1_1","CXCL10_2","ANG","IL25","BCL2","STAT1","ISG15","IL12RB1_1","CCL24","CD40","IFIT3","PDCD1_2","PTEN","THBS1","IFI44","CMA1","IFIT1","GSK3A","CCR6","REG3G","CXCL10_1","CXCL2","F2R","LGALS3","CTLA4","IRF9","CCR3","CCR5","MMP28","JAK2","HMGB1","ITGA4","ICOS","IFNAR2","ICAM1","IL4R","TPSB2","RORC","CCR7","IRF4","SOCS3","GATA3","TNF_2","ITGB1","FZD1","BCL6","IL12RB1_2","PI3","IL1B","IL22","IRF2","VAV1","NR4A1","CXCR3","VEGFB","ZEB2","IFI44L","TNF_1","TNFRSF1A_2","TNFRSF1A_1","F2RL2","CCR4","GSK3B","NLRP3","CCL8","TYK2","TBX21","IFNAR1","GRN","CFH","OSM","C3_2","C3_1","IRF7","CCL3","CEACAM1","IL2RA","CAMP","CSF1","EGR2","LRP6","PTGES2","APP","WNT1","TRAF3IP2","FNDC4","PDGFA","TRAF2","PDGFB","CCR1","EGR1","AREG","TSPAN2","FGF9","MMP9","HLA.DRA","FOXP3","CSF2","PPARA","IL21","MMP25","CD274","LEF1","IL26","CD4","TGFA","PDCD1_1","ATOH8","HMOX1","JAG1","CRISPLD2","AIM2","IL2","IL4","HGF","NPNT","PPARGC1A","VEGFA","ENG","TGFB3","P3H4","IL10","IL17A_2","IL5RA","C5_1","C5_2","HBEGF","MMP2","TNFRSF21","RHO","IL17A_1","MMP24","IL1A","FGFR2","SDC1","CSF1R","CXCL9","DEFB1","ECM1","EGFL6","F13A1","IGF1","IL3","IL5","IL7","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"199","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_F8",3,0,0,9.28768319,0,0,7.45935991,0,0,0,0,0,8.52178282,0,0,0,0,11.34415543,10.67547239,0,0,0,0,0,3.09337358,0,0,0,0,0,8.54314208,0,7.69165893,0,0,0,7.41623826,0,0,0,0,10.07871629,8.78603705,7.88082415,7.58603434,10.25468238,9.40573133,0,0,0,0,5.5825724,9.90663675,9.33712183,8.91099792,0,10.23077917,9.70349002,9.2032692,9.55028584,0,8.06964205,8.66180633,5.99617032,6.8486123,10.39496418,0,9.75908088,9.02231465,8.12493014,0,7.46873412,7.09565923,8.58230893,0,0,0,8.81254378,0,8.5281029,0,8.86679608,0,5.4555629,0,6.64843975,0,9.68828941,0,0,3.82694208,3.28792937,3.3846384,0,0,3.98697262,8.03991263,0,0,0.568076479999998,6.43207163,0,0,0.709959380000001,10.63783353,0,0.198039049999998,0,0,0,0,0,0,0.343472590000001,0,0,0,0,1.0864379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23075172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"236","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_A11",3,0,0,0,0,0,6.77036457,0,10.22011069,0,0,0,8.08793235,8.04046309,0,0,0,9.81490652,9.49475487,0,0,0,0,0,4.34093289,7.44152972,0,0,0,0,9.38112155,0,9.2391087,0,0,0,6.68220154,0,0,0,0,9.48389968,8.55545619,8.03051129,6.81236031,9.0236119,8.81298307,0,0,0,0,5.37654037,8.34021869,9.29117216,6.10999712,0.45444999,8.44971127,8.56021952,7.66879614,9.44604789,0,7.36053744,7.83849938,7.61848393,0,9.15377883,1.78658403,8.1618354,7.23760712,7.92967733,0,6.77571206,4.16121682,7.55162073,0,0,0,7.25736361,0,6.74845591,0,6.62224632,0,5.61358052,5.98244059,0,0,0,0,0,3.80802391,7.26658073,3.77710985,0,0,2.5823718,7.70049077,0,0,5.78138627,0,0,0,3.61671567,10.86024366,0,0,2.79808351,3.94462249,0,0,4.15737369,0,3.73308509,4.32190688,4.90687541,0,4.24807105,0.863763039999998,0,1.40609252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47574491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"97","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_B2",3,0,0,7.5999711,0,0,7.58751234,6.90309279,9.44148191,0,0,0,8.49456398,0,0,0,0,10.73900138,10.25144102,0,0,0,0,0,2.7816511,0,0,5.49106303,0,0,7.84859783,0,7.59276689,0,0,0,6.47957016,0,0,0,0,9.57468545,9.23501588,8.37858547,8.15661411,9.59877214,8.49588565,0,0,0,0,5.21402253,8.35777564,9.10465083,8.46628063,0,10.02165691,9.32979419,8.4134023,9.16300898,0,7.84498232,8.31495143,7.6159027,5.53237462,9.7433504,0,9.58905962,8.38064721,8.33824912,0,6.61864053,6.81191365,8.08259464,0,0,0,7.03696997,0,7.26335093,0,8.92538427,0,6.01593876,0,5.85042452,0,9.28246063,0,0,3.25395054,2.35000924,4.20765573,0,0,4.62195367,7.49771621,0,0,1.33587465,5.23516826,0,0,0,9.87870192,0,2.28292554,0,0,0,0,4.40939172,0,1.30385606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"116","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_B3",3,0,0,7.78904521,2.98413711,1.11293386,7.5175247,0,0,0,0,0,8.71264191,0,0,0,0,10.40940955,9.99569151,7.7026349,0,0,0,0,4.71579773,7.22021434,0,0,0,0,8.03989879,8.54687704,7.4769123,0,0,0,7.83153383,0,0,0,0,9.78608588,9.10572791,8.35768019,6.93771735,9.36127795,8.55921463,7.82173943,0,0,0,5.94269504,9.64669372,9.19986413,7.7300061,0,9.9114774,9.53603751,8.96837471,9.15237643,0,7.61801787,7.77474896,6.49587199,5.64654418,9.78691238,0,9.77089133,8.47249884,7.88408801,0,7.01472271,6.2887415,6.45090302,0,0,0,7.71317766,0,7.59097856,0,7.52413068,0,0,0,4.88882626,0,8.86527303,0,0,3.2370843,3.33831555,3.77758935,0,0,3.47345243,7.84494738,0,0,0,2.73334691,0,0,0,10.3107834,0,1.10859774,0,0,0,0,3.83403408,0,1.08597886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"184","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_G5",3,0,0,8.86287412,0,0,6.70474217,0,0,0,0,5.56892363,8.60894903,0,0,0,0,10.62478115,10.49352472,0,0,0,0,0,0,0,0,0,5.65938219,0,7.66080332,0,7.64297122,0,0,0,8.57043868,0,0,0,0,9.37648477,5.90011281,5.31954899,7.84681223,9.59411066,8.61751179,7.20046662,0,0,0,4.65694748,9.7309061,9.42724791,9.19338871,0,9.36176769,9.43412553,9.28307822,9.29876579,0,8.05516974,7.89911048,8.07509103,5.76688472,9.69546285,0,9.78543839,9.38315992,9.18928233,0,6.5120859,5.66876502,8.43507653,0,0,0,8.10313651,0,7.62636604,0,8.52106981,0,4.33414669,0,5.51003927,0,9.35944376,0,0,3.06945741,0.41069534,2.29292316,0,0,3.20003775,7.87319525,0,1.23714912,0,3.56438062,0,0,0,10.09267653,0,1.82507895,0,2.18479375,0,0,5.14733944,0,0.478328170000001,0,0,0,0,0,6.47394087,0,0,0,0,0,7.27047768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.38974574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"197","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_E8",3,0,0,10.02799062,3.22251434,1.14883073,7.84383928,0,0,0,0,0,9.1239703,0,0,0,0,10.87499885,10.11699028,0,0,0,0,0,0,0,0,0,0.413420169999998,0,9.10765237,0,8.30847999,0,0,0,7.61355683,0,0,0,0,9.83129833,9.47002745,8.52424212,9.12915521,10.39763319,9.65720922,0,0,0,0,6.44254601,9.57000547,9.40115014,9.16702855,0,9.78255139,9.63289321,9.74331056,8.31758162,0,8.72756517,8.85729953,7.75619609,6.85328107,10.32928192,0,9.98569585,7.39671073,8.38265166,0,7.74405547,7.88820522,8.73558095,0,0,0,8.80902536,0,8.61211468,0,8.98941222,0,4.07987437,0,6.7465225,0,9.5287878,0,0,3.07671765,4.41286577,3.71966613,0,0,4.77098862,0,0,0,0,6.03658799,0,0,0.658470739999999,10.56314066,0,3.05259009,0,0.37056931,0,0,7.91642561,0,1.72727227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44483946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"108","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_H1",3,0,0,9.91039081,0,0,7.47856524,0,0,0,0,0,9.59134458,0,0,0,0,11.70700273,10.99758901,0,0,0,0,0,2.52291471,0,0,0,0,0,7.74936242,0,6.88695639,0,0,0,8.03157236,0,0,0,0,11.10096503,10.24452342,9.28763558,7.27038329,11.04676907,10.49943447,8.94069588,0,0,0,4.87978183,8.57882686,10.20623152,10.15968938,0.484028949999999,9.96755601,9.29739835,8.68564019,10.28780827,0,9.47196211,6.57090223,6.36817996,7.33390135,11.02700039,0,10.60564678,8.83514618,9.88962338,0,7.00549629,6.22838953,9.9934915,0,0,0,8.27003939,0,9.32099039,0,9.91072349,0,6.28326005,0,6.53117634,0,10.29669095,0,0,2.54464505,0.475004550000001,2.20509095,0,0,0,8.5414947,0,0,0,2.50610579,0,0,1.232546,9.41609312,0,0,0,0.489860459999999,0,0,6.92491068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.81629327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"63","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_B2",3,0,0,8.42699415,0,0,8.92695421,0,0,0,0,0,9.58124285,0,0,0,0,11.25535334,11.22741189,0,0,0,0,0,0,0,0,0,1.22181457,0,8.89618151,0,9.25310114,0,0,0,1.39759157,0,0,0,0,2.87386374,5.34791087,5.74409313,7.71336638,8.79719751,9.39751909,5.69421137,0,0,0,6.02546825,10.38978044,9.98567803,8.19044862,0,7.93299906,10.03317894,8.93028677,10.21612432,0,8.10134418,8.68490401,8.17173223,5.80486417,9.78294172,0,9.17328985,9.38279878,9.52645288,0,6.1472779,7.02291481,8.81810878,0,0,0,8.12637153,0,6.52134198,0,9.08542885,0,0,0,6.24413363,0,2.41319278,0,0,2.44380848,7.53998403,4.10008182,0,0,2.91084884,7.99450847,0,0,3.74384465,5.29339045,0,0,0,11.06198443,0,6.61853699,3.90509305,4.69533255,0,0,5.86198044,0,4.66368305,2.43479232,4.78465595,0,2.12475723,0,0,1.22342125,0,0,0,0,0,0,0,0.493905909999999,0,0,0,0,0,0,0,0,0,0,0.00309929000000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.51710539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08086315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"112","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-I-CO-CECU-LPL_MAIT_5OPRU_C11",3,0,0,8.7274173,0.373924970000001,0,8.42924548,0,0,0,0,0,8.13176411,0,0,0,0,11.14357529,10.72754543,0,0,0,0,0,3.26452763,0,0,0,1.09992154,0,8.57805108,0,7.91808271,0,0,0,8.41619682,0,0,0,0,8.95080287,9.23392501,8.51805119,8.18217442,10.12742773,9.62031582,7.97374143,0,0,0,5.81662156,9.48951962,9.19047439,8.59580069,0,10.52289886,9.71110092,9.5696972,9.44642871,0,8.39093828,8.76398817,6.93510575,6.59632639,10.19939892,0,8.75228792,8.6605938,8.9952862,0,6.87418609,7.42489241,9.339596,0,0,0,7.93308026,0,8.11731783,0,8.82174273,0,5.23721753,2.30617223,7.12992259,0,8.51018208,0,0,3.73717946,4.14270634,5.39010136,0,0,2.67018855,7.76875746,0,0,0,6.41497152,0,0,0.491233860000001,10.05434939,0,1.79434201,0,0,0,0,3.42085296,0,2.42339142,0,0,0,1.21608717,1.37280644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"92","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_H3",3,0,0,7.82933097,0.642048939999999,0,7.85653151,0,0,0,0,0,9.02888658,0,0,0,0,11.32473565,10.66545701,0,0,0,0,0,6.52588519,0,0,0,2.47525964,0,9.00937986,0,8.59882467,0,0,0,6.93820896,0,0,0,0,9.75624686,9.97084254,9.43411062,7.98766858,10.16293989,9.32218579,0,0,0,0,6.34235945,10.146165,9.80099767,7.71283629,0.58871851,9.14113461,10.39895524,9.08202236,8.77217571,0,8.62721094,8.27792427,8.03610069,6.15591664,10.06403515,0,9.18553192,8.20397794,8.13117854,0,7.15535887,0,9.16957956,0,0,0,6.63628221,0,5.46568967,0,8.60953864,0,4.56999793,0,6.414257,0,7.24697844,0,0,3.93452382,6.47604301,5.52449827,0,0,3.33616477,6.21045326,0,0,3.29671985,5.9770842,0,0,0,10.96909487,0,7.29182731,1.80386479,0,0,0,0,0,3.7733003,0.996525940000001,1.50016542,0,3.98731175,2.31539861,0,1.47596655,0,0,1.45718293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.97043494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"182","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_F5",3,0,0,8.14104265,1.00437427,2.28846934,6.61540676,0,0,0,0,0,8.43391313,0,0,0,0,11.05890392,10.55220209,0,0,0,0,0,5.62693915,0,0,0,0.82157608,0,8.42059402,0,8.01065059,0,0,0,8.13235765,0,0,0,0,9.36346102,7.27877847,6.82395196,8.50998852,9.04423743,9.84625858,0,0,0,0,6.59616196,8.84162176,9.54616069,9.59505,0,10.70851157,9.8639614,9.74900612,9.73064379,0,8.65344243,8.14981458,7.35557336,6.72739373,9.87968044,0,9.97965152,9.1806474,9.23019553,0,6.40036127,7.3837849,9.64120606,0,0,0,8.76083898,0,7.78496736,0,9.14126947,0,5.71808162,1.46430149,7.23441611,0,9.75263824,0,0,3.29725274,4.02096175,5.1455146,0,0,1.64140565,8.02605659,0,0,0.135064929999999,6.25457657,0,0,0.812171840000001,10.34949773,0,3.61119087,0,2.26103196,0,0,8.44510275,0,0.31366289,0,0,0,1.08002799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.862654750000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"141","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_B6",3,0,0,6.83315542,0,0,8.69828307,0,0,0,0,0,8.03138847,0,0,0,0,10.92702342,10.52592105,0,0,0,0,0,5.39790737,0,0,0,0.83534147,0,8.99962413,0,8.76101746,0,0,0,3.59863054,0,0,0,0,9.42056398,8.64513175,8.6702539,8.19611438,9.46107536,3.72881086,7.16815906,0,0,0,5.18440036,7.2162564,9.42720856,7.67362022,5.34974689,6.79430607,8.93834277,7.86156339,9.40322901,0,7.85253668,8.05110613,8.37794745,0,8.30476751,0,9.64520856,7.92593545,8.23295603,0,5.91830624,3.58948036,8.47253067,0,0,0,8.88947438,0,6.85724771,0,8.83393899,0,6.49550897,0,6.02357651,0,0,0,0,3.53184082,7.17253657,6.95986848,0,0,0,7.53595372,0,0,5.5993766,6.45785017,0,0,0,10.89861361,0,7.50538792,6.05730421,3.8611339,0,0,6.48907557,0,4.57311056,3.82840606,4.42882557,0,7.13134254,0,0,0,0,0,2.62318759,0,0,0,0,1.11798609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27355279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"163","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_D8",3,0,0,8.30964408,0,0,8.70814372,0,0,0,0,0,8.00435525,0,0,0,0,11.02094422,10.55964643,0,0,0,0,0,6.75394814,0,0,0,3.09698109,0,8.87319603,0,8.84374205,0,0,0,7.0944205,0,0,0,0,9.48679878,8.18944237,8.14370712,7.95324402,9.22476,9.57753143,8.35993383,0,0,0,6.62636198,9.33652669,9.52031987,8.40918787,0,9.6955731,9.68422645,8.90368384,9.08802754,0,8.81686744,8.67090968,6.89396077,4.50276994,9.72229333,0,9.31160077,8.72177563,8.93319109,0,5.84105344,6.44436724,6.80720701,0,0,0,8.95114601,0,6.75814645,0,8.92157971,0,5.90461059,0,5.57430077,0,8.9658613,0,0,3.25727301,5.56043248,5.70324557,0,0,1.88791664,0,0,0,3.89353186,4.29716987,0,0,0,10.76889149,0,6.28803986,5.2223806,1.20312885,0,0,0,0,2.64168096,3.54423998,3.5260449,0,5.97384936,0,0,0.983719529999998,0,0,0.741206170000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.73828026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"309","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_D2",3,0,0,7.61433058,0,0,8.95029937,0,0,0,0,3.74914991,9.14466944,0,0,0,0,10.30916219,10.40261416,0,0,0,0,0,3.74585623,0,0,0,5.86625241,0,8.88471913,0,8.99303236,0,0,0,5.17236236,0,0,0,0,9.0752458,9.94388946,10.21169725,7.69010385,9.32175296,9.09474142,5.88125421,0,0.88054408,0,4.9081561,9.20558996,9.77203718,8.06193054,2.75621506,7.26785194,9.33675519,8.37046779,7.51390606,0,8.01157661,7.07101622,8.6977421,3.67314348,8.67719326,0,9.81517698,8.72981526,9.04848224,0,6.94148612,6.95924787,6.02986888,0,0.165976560000001,0,6.97861805,0,7.70903092,0,9.1576312,0,0,1.4003401,4.92234102,7.47642245,0,0,0,3.36608255,2.72399767,0,0,0,2.8026447,8.32591558,0,0,4.47009093,3.64368292,0,0,3.16193291,10.5902201,0,7.29666612,4.62065661,4.09120709,0,0,4.86099055,0,0,1.94183758,3.19497704,0,6.96137828,0.41444388,0,0,0,0,0,0,0,0,0,2.00871631,0,1.99392567,0,0,0,8.05310455,0,0,0,0,2.03328021,0,0,0,0,0,0,0,0,0,0,0.502165080000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"183","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_F6",3,0,0,9.19441657,0,0,8.40839638,0,9.58795296,0,6.95998027,0,9.30907763,0,0,0,0,11.22451421,10.70714644,6.89668662,0,0,0,0,5.37934503,0,0,6.46595339,0,0,8.24635506,0,7.65136705,0,0,0,8.63742077,0,0,0,0,9.92688276,7.32646841,6.89081252,8.57468275,9.90694707,9.88146451,0,0,0,0,5.91248915,6.01842833,9.39980633,9.29340389,0.84732172,10.61763356,9.34500886,9.7250109,9.51593474,0,8.79619391,7.6183174,7.21980828,6.36565309,9.75261212,0,9.62165494,9.06464301,8.91159237,0,6.83311212,7.26851089,8.35615505,0,0,0,8.6860077,0,8.55872382,0,8.94631648,0,5.14455756,0,6.69454171,0,9.64573378,0,0,3.86180638,3.0055922,5.2925461,0,0,5.1049795,7.95320533,0,0,0,5.90646917,0,0,1.16399619,10.25419648,0,1.90856674,0,0,8.37861232,0,0,0,0,0,0,0,0,0.0594277100000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"160","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P1_SEEP05_CH_JD_RUS012_2W-UI-CO-ASCN-LPL_MAIT_5OPRU_C7",3,0,0,8.26244769,0,0,7.80200143,0,0,0,0,0,8.26246784,0,0,0,0,11.20974762,10.08281959,0,0,0,0,0,6.1170671,1.34635173,0,0,3.7191765,0,9.35692788,4.5814754,8.80043631,0,0,0,7.79864134,0,0,0,0,9.93083705,9.17442185,8.44467626,8.88965269,9.25969645,9.03147654,2.80945706,0,0,0,6.99364016,9.31339403,7.60969454,8.63892786,0,10.00590276,8.63461642,9.2262149,8.58135392,0,8.62650418,7.30028655,7.27470728,6.01700282,9.57058413,0,9.3363448,7.35989549,8.99402575,0,6.08376066,4.73502212,9.11970364,0,0,0,7.88620419,0,5.46766859,0,9.06199518,0,5.50911575,0,7.48064659,0,8.83619809,0,0,3.89098614,8.25660453,7.16773908,0,0,1.65644521,0,0,8.14950586,2.71680841,4.40941464,0,0,0,10.60537924,0,4.93817566,6.19620929,0,0,0,3.01896524,0,4.07772563,1.38723998,2.22952624,0,5.67662026,3.35227351,0,1.65571812,0,0,0,0,0,1.10919911,0,0.612607019999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12384879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
