"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","CXCR4","B2M","FYN","RPL13A","RAC2_1","CD53","IL7R","RAC2_2","CD44","TNFAIP3","CDC42_2","JAK1","CDC42_1","GAPDH","TGFB1","CD52","NFKB1","STAT5B","HIF1A","ZAP70","TNFRSF1B","FURIN","IRF1","CD28","CD8A","CTNNB1","THBS1","STAT3","TCF7","IFNGR1_2","STAT4","IL25","TGFBR2","REG3G","RAC1_2","LY6E","RAC1_1","CMA1","ITGB2","FFAR2","CCL24","IFIT3","IFNGR1_1","ITGAL","CXCL2","ANG","CCR7","CD40","CCR6","BCL2","CCR2","F2R","CCR3","CXCL10_2","PDCD1_2","IRF9","IL12RB1_1","MMP28","IFIT1","ICAM1","FZD1","GSK3A","PTEN","IL1B","IFI44","ISG15","CTLA4","PI3","TPSB2","HMGB1","CXCL10_1","SOCS3","TNF_2","IL22","CXCR3","STAT1","ICOS","ITGB1","RORC","IFI44L","JAK2","NLRP3","ITGA4","GATA3","CCL8","TNF_1","IFNAR2","CCR5","IRF2","NR4A1","CEACAM1","CCL3","LGALS3","IL4R","C3_1","C3_2","ZEB2","CAMP","IL12RB1_2","GRN","F2RL2","BCL6","FNDC4","IRF4","VAV1","LRP6","VEGFB","WNT1","IFNAR1","TBX21","TYK2","GSK3B","TNFRSF1A_1","TNFRSF1A_2","OSM","IRF7","CCR4","CFH","PTGES2","IFNG_2","IFNG_1","IL2RA","CSF1","EGR2","FOXP3","APP","TRAF3IP2","CSF2","PDGFB","PDGFA","EGR1","CCR1","CD4","AREG","TRAF2","IL26","TSPAN2","AIM2","MMP25","CD274","LEF1","PPARA","TGFA","FGF9","ATOH8","IL17A_1","MMP9","HLA.DRA","P3H4","CRISPLD2","PDCD1_1","SDC1","TNFRSF21","IL17A_2","IL1A","IGF1","HGF","NPNT","PPARGC1A","IL10","RHO","JAG1","TGFB3","C5_2","IL21","ENG","IL5RA","IL4","HMOX1","C5_1","VEGFA","IL2","IL3","MMP2","HBEGF","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"352","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_C6",8,8,0,0,8.24734698,0,0,6.68660886,0,0,0,0,0,0,9.87430558,0,9.52552441,6.14073038,0,0,0,0,0,0,0,2.86940676,0,0,0,0,7.74939404,0,0,8.09573652,0,8.2260103,0,6.05387273,8.48928102,5.59901428,8.34654358,8.52136629,0,7.16948192,4.30455914,8.1008362,8.12763539,0,3.89287635,8.21704407,7.45168655,0,6.93087056,7.38285683,0,9.5093062,8.660315,5.01527189,7.42825963,7.72119195,0,6.07021871,8.21811485,5.49875895,5.74049896,0,0,0,7.40482679,3.06594153,9.22176244,3.45330738,4.71842312,8.51048917,5.12184756,4.11901842,5.6728868,1.08937107,8.28306505,0,0,0,0,0,3.86914762,0,0,0,0,2.35307151,0,0,0,0.871123619999999,0,0,0,0,0,0,0,0,0,0,1.80050492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.57782233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"144","tissue","RUS010","uninfl","tissue.RUS010.uninfl","tissue.RUS010.uninfl.FZ","tissue.RUS010.uninfl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_2W-UI-CO-SIGM-ALL_MAIT_5OPRU_G6",8,8,0,0,3.07056884,0,0,5.84467613,0,0,0,0,0,11.93527507,10.76245225,0,10.03564605,5.26726223,0,0,0,0,0,7.1320425,1.95971654,0,0,0,0,0,9.35067509,0,0,9.78208165,0,0,0,5.94158885,6.81287668,1.95258051,4.30870665,7.75079105,0,0,3.86025889,8.08692662,8.85936591,0,0,9.55429612,7.693497,6.34384346,6.37594396,7.17268949,0,8.1461783,8.23387048,6.94212372,0,0,0,4.75250153,7.31458785,0,8.10684293,0,6.82136835,8.37201003,9.20013969,0,9.02210211,3.05189248,0,8.77793382,6.07894373,0,0,4.70638632,3.24112538,0,0.642666800000001,0,0,4.4301954,6.14287334,3.63359971,0,0,3.76268607,2.44903761,0,0,0,0,0,5.96782814,0,0,0,0,0,0,0,0,3.04849004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20761787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28416238,0,0,0,0,0,6.1069349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"458","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_B5",8,8,0,0,7.31195899,0,0,6.0149863,0,0,0,0,0,0,9.90130454,0,9.40416263,6.55485758,0,0,0,0,0,0,0,0,0,0,0,0,9.67171535,0,0,7.14253403,0,9.19143949,0,6.60952444,9.36897474,1.41175591,8.60192325,8.54091531,0,9.5248169,4.49579578,8.02913786,6.90026976,0,0,8.20943983,8.46941185,8.45007363,7.85921782,6.33838914,0,8.70038328,3.34103917,6.13934461,8.31792104,7.768053,0,6.96078616,7.76007264,5.96929077,7.96291326,0,0,0,8.75832042,0,8.1290857,4.15259909,7.08172152,4.66434877,6.53907488,4.75733227,6.58088454,1.75963194,0,0,0,0,0,0,4.95170251,0,0,0,0,3.44276565,0,0,0,0.88922912,0,0,0,0,0,0,0,0,0,7.12317982,1.66081405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.56492173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"410","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_F2",8,8,0,0,0,7.9235602,0,3.31172127,1.11681102,0,0,0,0,0,9.67950249,0,9.69301939,8.76953895,7.05882082,0,0,0,0,0,0,7.94890327,2.98160136,0,0,0,8.46819066,0,0,10.12561224,0,5.71532021,0,8.15104907,8.90532674,1.90868711,8.36812104,6.59244209,0,5.17876579,4.9770396,8.46842052,10.09649107,0,3.98000138,9.59993983,4.30282584,6.87736861,7.98198558,0,0,4.35399297,0,6.70399715,0,0,0,5.02333255,9.81637417,0,0,0,0,2.81690137,10.21592549,0,2.06024272,3.09906719,2.60882286,8.5080267,7.77744572,2.2167756,6.46302229,0,6.10082299,0,3.12585042,0,0,0,3.67134806,7.06177917,0,0,2.71686937,4.99256719,0,0,0,0,1.57925235,0,0,0,0,0,8.4713587,0,0,0,3.29638135,0,0,0,0,0,0,0,0,0,2.79044305,0,0,0,3.84473841,0,11.55629404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346664629999999,0,0,0,0,0,4.4803893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"466","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_F3",8,8,0,0,0,0,0,7.21051589,0,0,0,0,0,0,9.61808495,0,8.84264282,7.1870373,0,0,0,0,0,0,0,1.1667787,0,0,0,0,8.8155091,0,0,8.14348008,0,9.04777183,0,7.62402887,9.29432424,5.67012835,8.68875221,4.89166082,0,9.25838027,4.2733269,8.58044115,7.76125065,0,4.94339298,8.54557916,8.03641276,8.04678069,6.82562909,6.80844667,0,9.60421867,8.10437568,4.95638245,8.18433014,7.11672675,0,5.9135472,7.85372167,6.1595045,7.97397125,0,0,0,8.28227006,0,8.97356917,3.18730853,6.21848958,8.18092328,4.96456302,3.77476683,6.29571386,0.815960879999999,7.36005806,0,0,0,0,0,5.01401046,0,0,0,0,4.14403144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.10293719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.70673211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"464","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_E4",8,8,0,0,5.89484535,0,0,5.76223379,0,0,0,0,0,0,10.18169118,0,9.81304117,6.98325117,0,0,0,0,0,0,0,1.56393327,0,0,0,0,9.56302916,0,0,6.51358352,0,9.23812314,0,6.90854786,8.28175342,5.5342535,7.59882015,7.89056202,0,9.34427895,5.08514134,8.46056802,6.11951375,0,6.20231272,9.11248024,8.47000433,8.98053781,7.54214309,0.334947710000002,0,9.73939473,8.44696913,5.21122014,7.95901447,8.07466689,0,7.65412475,8.66726003,4.27014176,0,0,0,0,9.08904007,0,9.15111727,1.99156711,6.93953963,7.91133209,4.94902571,3.09843097,7.19245911,0,8.2985452,0,0,0,0,0,5.02364435,0,0,0,0,3.39809986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.80789451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95303329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.08058274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"463","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_E3",8,8,0,0,6.96007333,0,0,6.40528638,0,0,0,0,0,0,10.06953157,0,9.64590646,5.39827277,0,0,0,0,0,0,0,0,0,0,0,0,9.6149057,0,0,7.42873417,0,7.27860546,0,7.22874044,6.85663618,5.54702349,6.18407094,8.00524662,0,9.35161738,5.32065193,8.67314661,6.96605727,0,5.32806608,8.55671976,7.80636765,9.16696488,7.69395871,0,0,9.36994115,8.66875246,5.3790931,9.19470179,6.09710345,0,7.80408863,8.72836088,7.94651413,9.07943649,0,0,0.0486825000000017,8.21684334,0,8.26704943,1.56393439,6.00412704,6.63344135,5.31112125,5.41726031,5.01144039,1.83079487,8.24923349,0,0,0,0,0,5.14924294,0,0,0,0,3.71608376,0,0,0,1.66354708,0,0,0,0,0,0,0,0,0,0,1.65964158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9784186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"441","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_C1",8,8,0,6.61644418,4.94672807,0,0,6.09712475,0,0,6.77979658,0,0,0,9.62993149,0,8.99815836,5.41633385,0,0,0,0,0,0,0,0,0,0,0,0,9.35236393,0,4.01160395,7.35321392,0,8.8720151,0,6.04183394,8.20453101,6.45563534,7.51097373,8.05004348,0,9.163234,4.85421787,7.89503004,7.14805421,0,4.79739338,7.94091859,7.20117803,7.2561997,7.48783748,0,0,9.34651149,8.03087005,4.66714646,8.82754905,6.58747584,0,6.32882202,8.42926333,5.89896628,8.70375716,0,0,0,7.58957406,0,8.75676353,4.05179547,6.36755904,7.94503601,4.47546883,0,4.08782795,0.239243900000002,7.52022239,0,0,0,0,0,4.25475419,0,0,0,0,0.241205069999999,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08280003,1.66324435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.92776726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60685415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"360","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1R-I-CO-RECT-LPL_MAIT_5OPRU_F6",8,8,0,0,7.74058741,0,0,5.9467503,0,0,0,0,4.65303474,0,9.89880333,0,9.56257555,5.33071209,0,0,0,0,0,8.36455071,0,0,0,0,0,0,9.45416707,0,0,9.02439482,0,8.99952906,0,6.5782095,8.74583999,7.59780438,8.24310931,7.07112157,0,8.9043402,3.99744932,8.31558075,8.8048617,0,5.48080205,7.9970994,8.42450672,8.86669225,7.87178193,0,0,9.34838289,7.41288619,5.35818378,8.46495381,7.69811153,0,7.30014296,8.35188184,2.27164808,0,0,0,0,7.94586577,0,8.84773181,4.44862047,6.27534649,3.14097506,5.25968911,0.413355450000001,3.58239259,0,7.18796724,0,0,0,0,0,4.43271872,0,0,0,0,4.51076253,0,0,0,1.17791592,0,0,0,0,0,0,0,0,0,0,0,0,0,6.12813279,0,0,0,0,0,0,1.55431974,0,0,0,0,0,9.29505984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"462","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_D5",8,8,0,0,7.27835731,8.12237723,0,6.8494428,0,0,0,0,0,0,8.26368425,0,7.94537514,6.31018159,0,0,0,0,0,0,0,0,0,0,0,0,9.24756471,0,0,6.43169245,0,9.21120193,0,6.14234448,8.35895914,7.43146514,7.81223076,5.91747288,0,8.25904802,4.29049606,8.73088308,6.30778333,0,0,9.07263165,8.51580931,9.41982807,7.56419478,0,0,9.60952665,7.8978694,4.75070021,5.34204073,6.83807179,0,6.99588225,8.89219448,8.61862808,8.4307291,0,0,0.773404930000002,9.27073076,0,8.17185234,3.58925636,6.15416892,6.89467718,4.57004666,5.34767299,5.66833139,0.590751229999999,7.40938301,0,0,0,0,0,5.72962716,0,0,0,0,3.1887953,0,0,0,2.30021867,0,0,0,0,0,0,0,0,0,0,2.34973192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.46830017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"115","tissue","RUS010","uninfl","tissue.RUS010.uninfl","tissue.RUS010.uninfl.FZ","tissue.RUS010.uninfl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1W-UI-CO-SIGM-ALL_MAIT_5OPRU_D5",8,8,0,0,7.41268785,0,0,6.38489301,0.34679208,0,0,1.28071045,0,0,10.99327734,0,10.42992284,8.26682987,0,0,0,0,0,0,0.0161941699999986,5.2577973,0,0,0,0,0,0,0,9.04517282,0,7.27261033,0,3.90526147,6.58289329,7.66034242,5.01692805,0,0,9.11763272,6.47522395,8.935975,8.28056847,0,3.80903434,9.58844303,0.67984512,7.56721091,0,7.32052332,0,8.58246575,8.73064897,5.91368161,9.06038612,4.19093519,0,7.76275531,9.65650017,0,0,0,2.08888614,4.59299466,5.06815516,0,8.18275492,3.69643876,7.20925952,7.62802806,5.40679586,0,0,0,0,6.20679166,0.43209663,0,0,4.30751378,8.22296966,5.88262345,0,0,0,1.90754448,0,0,0,0,3.06511385,2.99229261,0,0,0,0,0,1.352228,0,1.57605665,2.85534649,0,0,0,0,0,0,0.506378779999999,0,0,0,0,0,0,5.37229665,0,9.81722579,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41728696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80933526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"340","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_F10",8,8,0,0,0,7.51951885,0,7.03703522,0,0,0,1.6329409,0,10.50255176,9.16466838,0,8.96033739,8.54116733,4.60681693,4.08022367,0,0,2.90533172,0,0,6.83893517,0,0,0,2.13255508,5.06042305,0,1.79027401,9.10887512,0,8.90135839,0,3.92601784,7.46482438,4.955101,7.27353878,8.51864832,0,8.38947253,5.45214765,9.15183745,9.19582816,0,2.72328997,9.69665275,7.17997523,0,4.85794059,0.98734941,0,5.96069788,0,5.82524621,5.19031155,8.28829217,0,0,0,7.72055013,7.63638168,0,0,6.73701677,9.21916197,0,6.19188224,0,6.00459663,8.16298424,6.87790143,0.9072885,3.41602212,0,0,0,0,4.60984585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.664465450000002,0,2.54226294,1.91497849,0,0.413774650000001,0,4.0143273,2.287454,0,0,0,0,0,0,0,0,0,3.67738394,0,0,0,4.850031,0,11.07993011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28758654,0,0,0,0,0,0,2.76048106,0,0,0,0,0,0,0,0,0,2.12559383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"439","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_B2",8,8,0,0,8.14917935,0,0,7.00332927,0,0,0,0,0,0,10.44704339,0,9.7807975,6.98976353,0,0,0,0,0,0,0,3.52467275,0,0,0,0,9.72305957,0,0,8.55496791,0,9.13615213,0,6.49499992,9.24638241,5.49516081,8.38242901,8.8954927,0,9.72347408,5.64592847,8.82811116,8.02417454,0,0,8.80408118,7.44682031,7.12327295,8.02473739,0,0,10.05665043,8.43471206,6.02462327,0,8.25823532,0,7.2892902,8.72811466,7.25020751,6.61351186,0,0,0,9.13100808,0,9.27429369,3.92736647,6.21174821,1.86943063,6.55079061,6.0613141,6.781558,0.555622790000001,7.91214514,0,0,0,0,0,5.63871248,0,0,0,0,2.72080465,0,0,0,1.35779978,0,0,0,0,0,0,0,0,0,0,2.28231914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.01756954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"379","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_C11",8,8,0,0,7.00872555,0,0,7.31869777,0,0,7.71255506,0,7.41917092,0,9.38508168,0,9.62391446,6.55998771,0,0,0,0,0,0,0,2.19076244,0,0,0,0,7.72594376,0,0,5.83216067,0,7.61331555,0,6.20403593,8.5390724,5.32075301,8.35476893,7.86664601,0,8.43477379,5.18101476,4.99837551,6.22047883,0,3.46503057,8.18894328,7.38376618,8.84303543,7.65508315,7.23845642,0,8.78160429,7.33530093,5.63594192,8.36623454,7.81290204,0,6.34103615,8.48053955,7.91214774,8.06493911,0,0,0,8.52860838,0,8.43259304,2.48667896,0,5.79578606,5.85057063,2.94030533,5.04723575,0,7.193937,0,0,0,0,0,5.77886192,0,0,0,0,0,0,0,0,2.74367259,0,0,0,0,0,0,0,0,0,4.16985737,1.36634372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2690667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"409","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_F1",8,8,0,0,0,0,0,6.32730052,0.713879970000001,0,0,0,0,0,10.32316827,0,10.4035217,8.28547303,0,0,0,0,0,0,0,0,2.8535082,0,0,0,8.40394485,6.04295324,4.81999628,8.73493379,0,9.23820932,0,1.1857796,8.99230411,4.54109976,9.11005098,6.17470028,0,8.1813431,0,9.75706597,8.99925689,0,1.19847284,8.49844405,0.62434404,8.23767573,8.10111933,0,0,9.46280116,0,5.10214007,0,7.23539933,0,6.32523156,4.78625974,4.04129293,7.36828394,0,0,6.00522306,7.96354387,0,8.98233811,0,5.15866337,7.83356586,6.67244718,0,1.83130835,6.0624524,0.0665470500000005,0,0,0,0,4.77926075,6.30204865,6.12436229,0,0,3.82137153,2.09122035,0,0,0,2.39364252,1.0312959,4.1955743,5.05306142,0,3.57126573,2.24072279,0,0.872646849999999,0,3.11017024,1.01292013,0,0,0,0,1.45434952,0,0,0,0,2.76768879,0,0,0,3.55630042,0,11.25879343,0,0,0,0,0,0,0,0.638678769999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"474","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_H5",8,8,0,0,7.31186152,0,0,4.73908122,1.65342415,0,0,1.22358553,0,0,9.90977815,0,9.3121581,5.14266849,0,0,0,0,0,0,5.43854615,5.35893194,0,0,0,0,9.16502264,0,0,8.2783482,0,7.91638105,0,6.02256799,9.3358714,6.52232069,8.66417288,7.09438,0,9.37798956,5.32939343,7.69950419,7.95588322,7.43035022,4.24423863,8.15884885,5.050918,5.46821012,6.47391763,0,0,9.4608696,7.52781043,1.94569957,7.19134069,7.41827365,0,6.34728368,8.55627654,5.08332225,8.24942475,0,0,0,5.45566627,0,8.79873637,2.27285346,5.92032885,7.93910441,1.66410357,5.42466895,5.81559555,0,7.3834018,0,0,0,7.8464589,0,4.3605618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.69478773,1.71464121,0,0,0,0,0,0,0,0,0,1.62936372,0,0,0,0,0,8.99104299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"448","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_E2",8,8,0,0,8.30451956,0,0,6.84490196,0,0,0,0,0,0,8.9670722,0,8.19371877,8.19626487,0,0,0,0,0,0,0,6.18522789,0,0,0,0,9.1339747,0,0,7.2984787,0,8.61030988,0,8.30020804,9.14808817,4.35914523,8.42483626,7.00381009,0.941492,4.35402759,6.04337697,8.38249495,6.85949694,0,6.32017696,9.44670978,8.21474101,8.06841056,6.0082972,0,0,9.52995211,8.35379488,5.16421702,6.75721824,8.41866339,0,6.19317079,4.48006394,7.16094665,7.47614779,0,0,0,8.70784236,0,8.16865934,3.01172039,6.58850213,8.18455071,5.42928858,4.17758373,6.77458518,0.337617250000001,0,0,0,0,0,0,4.61466351,0,0,6.55298424,0,5.56729567,0,0,0,2.96415101,0,0,0,0,0,0,0,0,0,0,1.7213766,0,0,0,0,0,0,0,0,0,3.36915574,0,0,0,0,0,9.91985681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37756714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725980669999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
