"","cellSource","probe","age","SPA","SPAM","SPAMcell","cellType","kmeans.cluster","kmeans.cluster.1","ADAMTS2","CD3E","RPL13A","FYN","B2M","RAC2_1","RAC2_2","CXCR4","CD44","CD53","IL7R","TGFB1","JAK1","CDC42_2","GAPDH","CDC42_1","CD52","TNFAIP3","STAT5B","NFKB1","HIF1A","ZAP70","TNFRSF1B","IRF1","CD28","FURIN","CTNNB1","CD8A","STAT3","TCF7","TGFBR2","LY6E","ITGB2","IFNGR1_2","STAT4","RAC1_2","IL25","FFAR2","RAC1_1","THBS1","ITGAL","ANG","REG3G","BCL2","IFNGR1_1","IFIT3","CCR6","F2R","CMA1","CCR2","CXCL10_2","CCR3","CCL24","IFIT1","CCR7","CD40","CXCL2","IRF9","IL12RB1_1","PDCD1_2","PTEN","MMP28","GSK3A","CTLA4","IFI44","IL1B","ICAM1","CXCL10_1","IL22","HMGB1","FZD1","RORC","TPSB2","STAT1","TNF_2","ITGB1","SOCS3","IFNAR2","ISG15","JAK2","GATA3","PI3","CCL8","ICOS","NLRP3","IFI44L","CCR5","ITGA4","CXCR3","TNF_1","CCL3","IL4R","CEACAM1","C3_1","IRF2","LGALS3","CAMP","C3_2","LRP6","NR4A1","IL12RB1_2","BCL6","VAV1","IRF4","F2RL2","ZEB2","GRN","VEGFB","FNDC4","WNT1","TNFRSF1A_1","TNFRSF1A_2","OSM","GSK3B","TBX21","TYK2","IFNAR1","CCR4","IRF7","CFH","IL2RA","EGR2","CSF1","FOXP3","PTGES2","APP","PDGFA","TRAF3IP2","PDGFB","CSF2","CCR1","IFNG_1","IFNG_2","TSPAN2","TRAF2","EGR1","CD4","AREG","CD274","IL17A_1","PPARA","IL26","FGF9","AIM2","MMP9","TGFA","HLA.DRA","LEF1","MMP25","CRISPLD2","IL17A_2","ATOH8","SDC1","P3H4","TNFRSF21","HGF","NPNT","PPARGC1A","IL3","RHO","IL21","HMOX1","JAG1","PDCD1_1","TGFB3","IL1A","ENG","IL10","IGF1","IL2","C5_2","VEGFA","C5_1","IL4","HBEGF","MMP2","IL5RA","MMP24","FGFR2","CXCL9","IL7","CSF1R","DEFB1","ECM1","EGFL6","F13A1","IL5","LRP5","PPARG","SYK","VEGFC","VWF","cohort"
"115","tissue","RUS010","uninfl","tissue.RUS010.uninfl","tissue.RUS010.uninfl.FZ","tissue.RUS010.uninfl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1W-UI-CO-SIGM-ALL_MAIT_5OPRU_D5",8,8,0,0,6.38489301,0,0,0.34679208,1.28071045,7.41268785,0,0,0,0,0,10.99327734,8.26682987,10.42992284,0,0,0,0,0,0,0.0161941699999986,0,0,5.2577973,0,0,0,0,0,7.66034242,0,9.04517282,0,6.58289329,7.27261033,9.11763272,5.01692805,0,0,9.58844303,3.90526147,7.32052332,8.28056847,8.935975,0,8.58246575,0,0,5.91368161,8.73064897,6.47522395,9.65650017,0.67984512,7.56721091,3.80903434,4.19093519,0,9.06038612,2.08888614,7.76275531,0,8.18275492,5.06815516,4.59299466,0,5.40679586,0,7.62802806,0,0,7.20925952,6.20679166,0,0,0,0,0,8.22296966,0,3.69643876,0,0.43209663,5.88262345,4.30751378,0,0,0,1.90754448,2.99229261,0,3.06511385,0,0,0,1.352228,0,0,0,0,0,0,0,2.85534649,0,1.57605665,0,0,0.506378779999999,0,0,5.37229665,0,0,0,0,9.81722579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41728696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.80933526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"340","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_F10",8,8,0,0,7.03703522,0,7.51951885,0,1.6329409,0,0,0,0,4.60681693,0,9.16466838,8.54116733,8.96033739,4.08022367,10.50255176,0,0,2.90533172,0,0,0,0,6.83893517,2.13255508,0,0,1.79027401,0,4.955101,0,9.10887512,0,7.46482438,8.90135839,8.38947253,7.27353878,5.06042305,0,9.69665275,3.92601784,0.98734941,9.19582816,9.15183745,4.85794059,5.96069788,8.51864832,0,5.82524621,0,5.45214765,0,7.17997523,0,2.72328997,8.28829217,0,5.19031155,0,0,0,6.19188224,9.21916197,6.73701677,7.72055013,6.87790143,0,8.16298424,7.63638168,0,6.00459663,0,3.41602212,4.60984585,0.9072885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54226294,0,0.664465450000002,0.413774650000001,1.91497849,0,0,0,0,0,0,2.287454,0,4.0143273,0,0,0,0,0,4.850031,0,0,3.67738394,0,11.07993011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76048106,0,0,0.28758654,0,0,0,2.12559383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"439","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_B2",8,8,0,0,7.00332927,0,0,0,0,8.14917935,0,0,0,0,0,10.44704339,6.98976353,9.7807975,0,0,0,0,0,0,0,0,0,3.52467275,0,0,0,0,0,5.49516081,0,8.55496791,0,9.24638241,9.13615213,9.72347408,8.38242901,9.72305957,0,8.80408118,6.49499992,0,8.02417454,8.82811116,8.02473739,10.05665043,8.8954927,0,6.02462327,8.43471206,5.64592847,8.72811466,7.44682031,7.12327295,0,8.25823532,0,0,0,7.2892902,0,9.27429369,9.13100808,0,7.25020751,6.55079061,0.555622790000001,1.86943063,6.61351186,0,6.21174821,0,6.781558,0,6.0613141,0,0,5.63871248,0,3.92736647,0,0,0,0,0,0,7.91214514,2.72080465,0,0,0,0,0,0,0,0,0,1.35779978,0,0,0,0,2.28231914,0,0,0,0,0,0,0,0,0,0,0,0,10.01756954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"379","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_C11",8,8,0,0,7.31869777,0,0,0,0,7.00872555,7.41917092,0,7.71255506,0,0,9.38508168,6.55998771,9.62391446,0,0,0,0,0,0,0,0,0,2.19076244,0,0,0,0,0,5.32075301,0,5.83216067,0,8.5390724,7.61331555,8.43477379,8.35476893,7.72594376,0,8.18894328,6.20403593,7.23845642,6.22047883,4.99837551,7.65508315,8.78160429,7.86664601,0,5.63594192,7.33530093,5.18101476,8.48053955,7.38376618,8.84303543,3.46503057,7.81290204,0,8.36623454,0,6.34103615,0,8.43259304,8.52860838,0,7.91214774,5.85057063,0,5.79578606,8.06493911,0,0,0,5.04723575,0,2.94030533,0,0,5.77886192,0,2.48667896,0,0,0,0,0,0,7.193937,0,0,0,0,0,0,0,0,0,0,2.74367259,0,0,0,0,1.36634372,0,4.16985737,0,0,0,0,0,0,0,0,0,0,9.2690667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"409","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_F1",8,8,0,0,6.32730052,0,0,0.713879970000001,0,0,0,0,0,0,0,10.32316827,8.28547303,10.4035217,0,0,0,0,0,0,0,2.8535082,0,0,0,0,6.04295324,4.81999628,0,4.54109976,0,8.73493379,0,8.99230411,9.23820932,8.1813431,9.11005098,8.40394485,0,8.49844405,1.1857796,0,8.99925689,9.75706597,8.10111933,9.46280116,6.17470028,0,5.10214007,0,0,4.78625974,0.62434404,8.23767573,1.19847284,7.23539933,0,0,0,6.32523156,0,8.98233811,7.96354387,6.00522306,4.04129293,6.67244718,6.0624524,7.83356586,7.36828394,0,5.15866337,0,1.83130835,0,0,0,0,6.30204865,0,0,3.82137153,0,6.12436229,4.77926075,0,0,0.0665470500000005,2.09122035,4.1955743,0,1.0312959,3.57126573,0,5.05306142,0.872646849999999,2.24072279,1.45434952,2.39364252,0,0,0,0,1.01292013,0,3.11017024,0,0,0,0,0,3.55630042,0,0,2.76768879,0,11.25879343,0,0,0,0,0,0.638678769999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"474","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_H5",8,8,0,0,4.73908122,0,0,1.65342415,1.22358553,7.31186152,0,0,0,0,0,9.90977815,5.14266849,9.3121581,0,0,0,0,0,0,5.43854615,0,0,5.35893194,0,0,0,0,0,6.52232069,0,8.2783482,0,9.3358714,7.91638105,9.37798956,8.66417288,9.16502264,7.43035022,8.15884885,6.02256799,0,7.95588322,7.69950419,6.47391763,9.4608696,7.09438,0,1.94569957,7.52781043,5.32939343,8.55627654,5.050918,5.46821012,4.24423863,7.41827365,0,7.19134069,0,6.34728368,0,8.79873637,5.45566627,0,5.08332225,1.66410357,0,7.93910441,8.24942475,7.8464589,5.92032885,0,5.81559555,0,5.42466895,0,0,4.3605618,0,2.27285346,0,0,0,0,0,0,7.3834018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71464121,0,4.69478773,0,0,0,0,0,0,0,0,1.62936372,0,8.99104299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"448","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_1W-UI-CO-SIGM-LPL_MAIT_5OPRU_E2",8,8,0,0,6.84490196,0,0,0,0,8.30451956,0,0,0,0,0,8.9670722,8.19626487,8.19371877,0,0,0,0,0,0,0,0,0,6.18522789,0,0,0,0,0,4.35914523,0.941492,7.2984787,0,9.14808817,8.61030988,4.35402759,8.42483626,9.1339747,0,9.44670978,8.30020804,0,6.85949694,8.38249495,6.0082972,9.52995211,7.00381009,0,5.16421702,8.35379488,6.04337697,4.48006394,8.21474101,8.06841056,6.32017696,8.41866339,0,6.75721824,0,6.19317079,0,8.16865934,8.70784236,0,7.16094665,5.42928858,0.337617250000001,8.18455071,7.47614779,0,6.58850213,0,6.77458518,0,4.17758373,0,0,4.61466351,6.55298424,3.01172039,0,0,0,0,0,0,0,5.56729567,0,0,0,0,0,0,0,0,0,2.96415101,0,0,0,0,1.7213766,0,0,0,0,0,0,0,0,0,0,3.36915574,0,9.91985681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37756714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725980669999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"274","tissue","RUS012","uninfl","tissue.RUS012.uninfl","tissue.RUS012.uninfl.FR","tissue.RUS012.uninfl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-UI-CO-CECU-LPL_MAIT_5OPRU_D6",8,8,0,0,6.40210155,0,0,0,0,8.2001799,0,0,0,0,0,9.51361307,8.21875393,9.03310022,0,0,0,0,0,0,0,0,0,3.92497876,0,0,0,0,0,6.04968539,0,7.16767042,0,6.32900404,8.81301504,9.00346327,5.32404592,8.27178885,0,9.13921486,7.69855913,7.26400239,6.62324081,8.54206336,7.56740079,9.29638016,8.27563899,0,7.01319792,8.06801485,3.72109587,8.30551156,8.07143799,8.56603464,4.61970946,7.45375081,0,8.73919461,0,2.16798822,0,8.8659832,8.33827774,0,7.49594615,5.76968203,0,7.42248249,8.3720003,0,7.37426895,0,4.29306781,0,4.3787207,0,0,5.60390841,0,0.565291670000001,0,0,1.15915287,0,0,0,6.91698873,4.83794583,0,0,0,0,0,0,0,0,0,2.97159622,0,0,0,0,0,0,5.46820349,0,0,0,0,0,0,0,0,0.30097245,0,9.53664492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"345","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_H11",8,8,0,7.59419188,7.87877994,0,10.03411302,0,0,9.39969478,6.70820477,0,0,0,0,10.24590831,9.08250897,10.15378273,0,9.06427931,7.09721283,0,0,0,0,2.46903271,0,0,0.12526381,0,0,0,0,7.00559785,0,9.37565304,0,8.61522325,8.33954884,0,8.0481007,7.3034255,0,7.9760895,8.09570198,0.616080589999999,9.64122989,8.66213292,5.80827009,6.46780521,7.96350058,0,3.71583009,8.57453305,5.93054924,4.55963935,7.76772355,6.41375273,0,6.33594088,0,0,0,5.4712189,0,8.79989348,0,6.24880834,0,5.10098892,5.25424621,6.97179847,5.94414245,0,4.01920641,0,4.49259937,0,2.36300147,0,0,5.93883287,0,0,0,9.26979054,0,2.97277863,0,0,0,0,1.59436855,0,0,0,0,0,0.0840481000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42770576,0,10.76301356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75392354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"344","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P1_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_H10",8,8,0,0,5.47318778,8.04641115,7.64183016,0,0,0,0,0,6.52743292,7.05931441,0,9.31212526,6.189334,9.26260007,0,8.36943771,6.49161113,0,0,0,0,2.06881676,0,7.28288596,0,0,5.90854048,0,0,0,0,9.57537669,0,8.73471608,3.95271578,8.52213554,8.44208734,7.74384686,8.72502239,7.60405001,8.32783494,0,9.24948002,8.66125023,7.79031066,0.92976668,0,0,6.34070909,5.28334555,3.90139388,8.26043361,2.75999956,3.48464753,0,6.08352442,0,7.65124875,0,2.31595012,0,5.62341415,0,3.33366605,5.08925214,7.82367782,5.18085762,7.07730431,0.219234180000001,0,5.9674255,0,0,0,4.74556877,0,0,0,0,0,4.98884228,0,6.53461694,0,0,0,7.7468084,0,0,5.97716297,0,0,0,0,0,0,0,0.34486171,0,0,5.23794734,6.65992077,0.64691431,0,0,0,0,0,0,0,0,0,0,2.76835594,0,10.9910531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.01336263,0,0,0,0.0232687499999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"205","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1W-I-CO-CECU-LPL_MAIT_5OPRU_A11",8,8,0,0,6.40044174,0,0.10377703,0,0,8.17668611,0,0,0,0,0,10.2660947,7.50844092,9.93210517,0,0,0,0,0,0,0,6.52804106,0,0,0,0,0,0,0,7.32481438,0,8.3804101,0,8.53841714,9.51906051,9.74738067,7.66876826,6.9156559,0,8.39021154,7.85419917,8.32359783,7.78748259,8.06935986,8.26078887,8.85037379,8.52057451,0,6.94719475,8.35226373,4.1938033,8.30274137,8.65140042,8.75593459,4.87999434,8.24276514,0,8.38606516,2.50991926,6.71111298,0,9.49618994,8.19069879,0.16903362,6.72943355,6.61724991,0,7.88391968,0,0,7.85940338,0,5.31296655,0,4.34536414,0,0,5.22727454,0,3.7136628,0,0,0.0382061100000008,0,0,0,0,4.31951615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.31506566,0,0,0,0,0,0,0,0,0,0,9.67984499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33923221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"214","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_2R-I-CO-DESC-LPL_MAIT_5OPRU_C4",8,8,0,0,7.15098881,0,0,0,0,6.44580476,0,0,0,0,0,10.42911362,8.21435073,9.95286745,0,0,0,0,0,0,0,0,0,4.42492898,0,0,0,1.01699299,0,7.1025928,0,7.5940284,0,8.74129367,7.83391141,9.26179795,8.26256362,9.16453912,0,9.42160248,7.74467772,4.05728341,7.17301106,8.60436925,8.10003236,9.52169949,8.33533096,0,7.64422336,8.16759922,5.24160936,8.64706529,7.69733546,8.80325897,4.26924085,6.17462454,0,8.50537552,2.32898079,6.51599229,0,9.14062113,7.00048774,1.77645988,4.02340939,6.23855859,2.99451722,8.57738783,7.76023866,0,7.24460205,0,3.718807,0,5.40998076,0,0,6.03778077,0,2.7666268,0,0,0,0,0,0,7.20524853,3.60810593,0,0,0,0,0,0,0,0,0,2.16335938,0,0,0,0,0,0,1.17550136,0,0,0,0,0,0.76722547,0,0,0,0,9.82074124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"380","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_D10",8,8,0,0,5.04055056,6.6987987,0,0,0,6.93593234,0,0,0,0,6.80842985,10.42724505,5.57647928,9.85641704,0,6.84838578,0,0,0,0,5.10858208,0,0,1.73565757,0,0,0.469471540000001,0,0,2.11940275,0,7.72622086,0,9.42291062,8.51637558,9.25393961,8.73383241,9.41857855,0,8.70852387,7.14802839,0,7.16055302,8.03622742,7.48552466,9.54833123,7.70240412,0,4.54963277,7.02942139,5.62445817,8.67415777,8.18265445,7.72242526,5.05065592,6.07890026,0,7.78507025,0,7.08621372,0,8.17375148,7.53966847,0.90273169,6.42660448,4.71520939,0,8.1369608,7.24033391,0,6.57319824,0,4.28540065,0,2.53496875,0,0,4.12121662,0,4.62147541,0,0,0.326740529999999,0,0,6.39273163,7.89388507,0.354162559999999,0,0,0,0,0,0,0,0,0,2.61604234,0,0,0,0,1.65008613,5.84513821,0,0,0,0,0,0,0,0,0,0,0,9.67063648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7542477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"201","tissue","RUS012","infl","tissue.RUS012.infl","tissue.RUS012.infl.FR","tissue.RUS012.infl.","FR_RNA_UCM_HU_20210727_P2_SEEP05_CH_JD_RUS012_1R-I-CO-DESC-LPL_MAIT_5OPRU_G1",8,8,0,0,6.75109246,0,0,0,0,8.02343483,0,0,0,0,0,10.53906671,8.41806225,9.84352382,0,0,0,0,0,0,0,0,0,4.18534484,0,0,0,0,0,6.10117582,0,7.97881685,0,8.90345536,9.00196365,9.31991034,7.83640476,9.8653146,0,9.70869085,5.90205927,6.37007393,7.2237318,8.8147265,7.81854879,9.80185862,8.53849847,0,7.20974061,8.34005222,4.78748294,8.79018411,7.95811016,8.58362555,5.78843532,8.00973236,0,8.31729275,0,5.75960778,0,9.27393078,8.3802104,0,5.51723014,6.59790563,1.20992972,9.16811418,9.38210814,0,8.06533542,0,4.36110244,0,4.23108523,0,0,5.89648888,0,1.81304352,0,0,0,0,0,0,7.36586256,3.95209189,0,0,0,0,0,0,0,0,0,0.759173130000001,0,0,0,0,0.25875692,0,5.9460805,0,0,0,0,0,0,0,0,0,0,9.61044156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"82","tissue","RUS010","infl","tissue.RUS010.infl","tissue.RUS010.infl.FZ","tissue.RUS010.infl.","FZ_RNA_UCM_HU_20211027_P1_SEEP05_CH_JD_RUS010_1R-I-CO-ASCN-ALL_MAIT_5OPRU_C10",8,8,0,0,4.89496185,0,0,0,1.77509765,0,0,0,0,0,0,10.90055361,6.40799399,9.9231852,0,0,0,0,0,0,1.12783711,1.60717471,0,4.5196637,0,0,0,2.34646784,0,6.15866336,0,9.23751587,0,6.70610976,8.15702461,9.40628064,5.34936065,8.59798502,0,9.58416784,7.42994213,5.43581395,8.16999633,6.64493382,7.47403434,9.29773231,8.97463007,0,9.54632293,6.31953371,6.27906326,9.4440121,0,2.10788226,3.05047197,8.26857671,0,0,1.99025918,7.5547778,0,4.48537049,5.7392602,8.28015193,3.66571758,8.19392938,1.88083467,9.35060792,5.79591534,0,3.14384726,0,2.79704149,0,5.48457671,0,0,5.49940426,0,4.70050497,0,0.964860850000001,6.22150472,4.95168418,0,0,6.10909206,5.09446399,3.69565245,0,2.63761408,0,0,0,1.99815442,0,2.28846995,0,0,0,0,0,2.36796071,0,6.21786291,0,0,0,0,0,1.88236193,0,0,0,0,10.05643505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41161519,0,0,0,0,0,0,0,0,0,0,0,6.10639356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"391","tissue","RUS013","infl","tissue.RUS013.infl","tissue.RUS013.infl.FR","tissue.RUS013.infl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_3R-I-CO-RECT-LPL_MAIT_5OPRU_H10",8,8,0,0,6.98756397,0,0,0,0,9.51593957,6.26751793,0,10.26934822,0,0,9.71988638,7.46980226,9.01495391,0,8.72067219,0,0,0,0,0.468691790000001,5.47377351,0,5.74774047,7.91166414,0,7.31706527,0,0,5.5474293,0,6.79075444,0,8.46222871,9.10122937,9.69636449,7.00525072,9.80363533,0,8.74304469,6.45877769,0,6.621364,8.55949138,7.25128164,9.52519553,7.37709078,0,4.352105,7.00713616,4.2814884,8.51809971,7.40201534,8.27693186,5.20556316,3.45660226,0,0,0,7.40940486,0,8.96634291,8.84721841,0,7.95722539,5.16803927,0,8.30113596,8.36506106,0,0,0,0,0,0,0,0,3.94513465,5.46379195,2.57758852,0,0,0,0,0,0,8.68329772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03638138,0,2.04365367,8.12101358,0,0,0,0,0,0,0,0,0,9.80717142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
"468","tissue","RUS013","uninfl","tissue.RUS013.uninfl","tissue.RUS013.uninfl.FR","tissue.RUS013.uninfl.","FR_RNA_UCM_HU_20210831_P2_SEEP05_CH_JD_RUS013_2W-UI-CO-DESC-LPL_MAIT_5OPRU_F5",8,8,0,0,7.15263948,0,0,0,0,8.16836708,0,0,0,0,0,10.28476983,6.39099434,9.92692961,0,0,0,0,0,0,0,0,0,3.80144138,0,1.30375683,0,0,0,7.16311691,0,6.72747258,0,9.11715296,9.27713484,9.21476332,8.49348506,8.18831381,0,8.57422868,6.28557815,8.20887823,6.52316786,8.60994674,7.81480968,9.54904395,7.32790585,0,5.79294518,8.37224528,5.21472707,8.07258523,8.40205365,8.93203801,6.14243013,7.2099967,0,8.92421365,0,7.24231502,0,8.11858754,8.75093813,0.56457318,7.99091698,5.96405302,0,5.49848552,8.00360761,0,7.39355795,0,5.23622208,0,4.23757421,0,0,5.00567125,0,4.43554587,0,0,0,0,0,0,7.04469558,4.10494225,0,0,0,0,0,0,0,0,0,1.96619855,0,0,0,0,0.128694100000001,0,0,0,0,0,0,0,0,0,0,2.23212722,0,9.56794077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68114452,0,0,0,0,0,0,0,0,0,0,6.91520637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"UCM-PED"
